step,time_s,nav_mode,raw_ps0,raw_ps7,raw_ps1,raw_ps6,raw_ps2,raw_ps5,dist_raw_front_R,dist_raw_front_L,dist_raw_front_avg,dist_filtered_front_R,dist_filtered_front_L,dist_filtered_avg,dist_diag_R,dist_diag_L,dist_lat_R,dist_lat_L,encoder_left,encoder_right,delta_left,delta_right,delta_advance,kalman_prediction,kalman_estimate,kalman_gain,kalman_P,decision_distance,action,vel_left,vel_right
2151,137.664,kalman,67.35,296.73,64.29,68.7,65.89,66.88,0.059754,0.025206,0.04248,0.083114,0.031206,0.05716,0.12,0.059276,0.060283,0.059924,244.2983,237.6164,-0.11304,0.11932,6.4e-05,0.059061,0.05838,0.358258,0.00017913,0.05838,TURN_LEFT,-1.8,1.8
2152,137.728,kalman,70.98,394.56,66.37,68.69,71.66,70.98,0.058488,0.02022,0.039354,0.083107,0.030293,0.0567,0.060106,0.059281,0.058256,0.058487,244.179,237.7294,-0.11932,0.11304,-6.4e-05,0.058445,0.05782,0.358258,0.00017913,0.05782,TURN_LEFT,-1.8,1.8
2153,137.792,kalman,60.1,194.4,71.33,65.27,64.74,67.9,0.12,0.033968,0.076984,0.083107,0.030417,0.056762,0.058368,0.060508,0.12,0.05956,244.0659,237.8424,-0.11304,0.11304,0.0,0.05782,0.057441,0.358258,0.00017913,0.057441,TURN_LEFT,-1.8,1.8
2154,137.856,kalman,69.45,65.03,68.9,65.93,69.12,65.53,0.059015,0.060596,0.059806,0.07091,0.034087,0.052498,0.059206,0.060265,0.05913,0.06041,243.9529,237.9618,-0.11304,0.11932,6.4e-05,0.057376,0.055629,0.358258,0.00017913,0.055629,TURN_LEFT,-1.8,1.8
2155,137.92,kalman,86.21,64.18,71.35,63.41,61.07,61.71,0.053702,0.12,0.086851,0.070192,0.051998,0.061095,0.058358,0.12,0.12,0.12,243.8336,238.0748,-0.11932,0.11304,-6.4e-05,0.055693,0.057628,0.358258,0.00017913,0.057628,TURN_LEFT,-1.8,1.8
2156,137.984,kalman,118.57,68.87,65.52,65.87,64.27,65.1,0.045752,0.059218,0.052485,0.067392,0.0588,0.063096,0.060416,0.060288,0.12,0.060571,243.7205,238.1878,-0.11304,0.11304,-0.0,0.057628,0.059587,0.358258,0.00017913,0.059587,TURN_LEFT,-1.8,1.8
2157,138.048,kalman,158.99,69.84,69.29,63.24,70.04,69.53,0.038612,0.058878,0.048745,0.063416,0.066532,0.064974,0.05907,0.12,0.05881,0.058988,243.6075,238.3072,-0.11304,0.11932,6.4e-05,0.059523,0.061476,0.358258,0.00017913,0.061476,TURN_LEFT,-1.8,1.8
2158,138.112,kalman,217.18,72.09,61.83,66.88,68.61,69.91,0.031528,0.058109,0.044819,0.045722,0.07136,0.058541,0.12,0.059922,0.05931,0.058854,243.4882,238.4202,-0.11932,0.11304,-6.4e-05,0.06154,0.060466,0.358258,0.00017913,0.060466,FORWARD_CURVE_R,2.8,4.0
2159,138.176,kalman,222.1,70.79,67.8,65.86,60.63,65.41,0.031047,0.058551,0.044799,0.040128,0.070951,0.05554,0.059594,0.060292,0.12,0.060457,243.6703,238.6777,0.18212,0.25748,0.004506,0.05596,0.055809,0.358258,0.00017913,0.055809,TURN_LEFT,-1.8,1.8
2160,138.24,kalman,307.0,67.8,64.48,67.12,73.09,64.51,0.02457,0.059593,0.042082,0.034302,0.05887,0.046586,0.12,0.059836,0.057775,0.12,243.5572,238.7907,-0.11304,0.11304,0.0,0.055809,0.052505,0.358258,0.00017913,0.052505,TURN_LEFT,-1.8,1.8
2161,138.304,kalman,373.32,70.3,66.31,65.6,65.75,67.42,0.021128,0.058718,0.039923,0.029377,0.05877,0.044073,0.060129,0.060385,0.060332,0.059731,243.4379,238.9038,-0.11932,0.11304,-6.4e-05,0.052569,0.049526,0.358258,0.00017913,0.049526,TURN_LEFT,-1.8,1.8
2162,138.368,kalman,130.2,62.74,94.82,65.54,65.25,76.04,0.043441,0.12,0.081721,0.030343,0.070995,0.050669,0.051329,0.060408,0.060513,0.056805,243.3249,239.0231,-0.11304,0.11932,6.4e-05,0.049461,0.049894,0.358258,0.00017913,0.049894,TURN_LEFT,-1.8,1.8
2163,138.432,kalman,72.59,68.79,126.11,68.95,67.57,68.1,0.057941,0.059246,0.058594,0.035625,0.071222,0.053424,0.044227,0.059189,0.059675,0.059489,243.2118,239.1361,-0.11304,0.11304,0.0,0.049894,0.051158,0.358258,0.00017913,0.051158,TURN_LEFT,-1.8,1.8
2164,138.496,kalman,68.33,66.67,188.28,66.3,66.37,66.29,0.059409,0.059999,0.059704,0.041298,0.071511,0.056405,0.034689,0.060132,0.060108,0.060135,243.0925,239.2492,-0.11932,0.11304,-6.4e-05,0.051223,0.053079,0.358258,0.00017913,0.053079,TURN_LEFT,-1.8,1.8
2165,138.56,kalman,64.22,69.44,267.56,70.19,58.91,67.72,0.12,0.059018,0.089509,0.060384,0.071396,0.06589,0.027207,0.058758,0.12,0.059625,242.9795,239.3685,-0.11304,0.11932,6.4e-05,0.053015,0.057627,0.358258,0.00017913,0.057627,TURN_LEFT,-1.8,1.8
2166,138.624,kalman,69.09,67.24,372.74,67.93,66.46,67.2,0.05914,0.059793,0.059467,0.067986,0.071611,0.069799,0.021153,0.059548,0.060075,0.059807,242.8664,239.4815,-0.11304,0.11304,0.0,0.057627,0.061988,0.358258,0.00017913,0.061988,TURN_LEFT,-1.8,1.8
2167,138.688,kalman,59.34,73.18,586.63,64.96,71.27,60.39,0.12,0.057743,0.088871,0.083298,0.05916,0.071229,0.014564,0.12,0.058389,0.12,242.7471,239.6008,-0.11932,0.11932,0.0,0.061988,0.065299,0.358258,0.00017913,0.065299,TURN_LEFT,-1.8,1.8
2168,138.752,kalman,67.58,68.05,300.91,64.7,71.87,66.19,0.059672,0.059507,0.059589,0.083644,0.059212,0.071428,0.024943,0.12,0.058183,0.060171,242.6341,239.7139,-0.11304,0.11304,0.0,0.065299,0.067494,0.358258,0.00017913,0.067494,FORWARD_CURVE_L,4.0,2.1
2169,138.816,kalman,66.64,60.59,311.09,67.78,65.4,64.99,0.06001,0.12,0.090005,0.083764,0.071212,0.077488,0.024326,0.059602,0.060461,0.12,242.8916,239.8458,0.25748,0.13188,0.003991,0.063504,0.068514,0.358258,0.00017913,0.068514,FORWARD_CURVE_R,2.79,2.09
2170,138.88,kalman,67.0,68.59,302.74,69.22,64.81,60.87,0.059882,0.059314,0.059598,0.071741,0.071271,0.071506,0.02483,0.059094,0.12,0.12,243.0674,239.9776,0.17584,0.13188,0.003154,0.06536,0.067562,0.358258,0.00017913,0.067562,FORWARD_CURVE_R,2.78,2.1
2171,138.944,kalman,66.9,67.45,285.51,69.74,62.32,71.69,0.059915,0.059718,0.059817,0.071896,0.071256,0.071576,0.02594,0.058915,0.12,0.058245,243.2432,240.1158,0.17584,0.13816,0.003218,0.064343,0.066934,0.358258,0.00017913,0.066934,FORWARD_CURVE_R,2.78,2.12
2172,139.008,kalman,67.01,65.12,298.55,67.36,63.28,67.34,0.059876,0.060561,0.060218,0.059871,0.07182,0.065845,0.025091,0.059753,0.12,0.05976,243.4254,240.2477,0.18212,0.13188,0.003219,0.063716,0.064479,0.358258,0.00017913,0.064479,FORWARD_CURVE_R,2.8,2.1
2173,139.072,kalman,66.48,67.13,266.19,71.22,70.03,67.49,0.060067,0.059834,0.059951,0.05995,0.071885,0.065918,0.027308,0.058405,0.058812,0.059705,243.6012,240.3858,0.17584,0.13816,0.003218,0.06126,0.062929,0.358258,0.00017913,0.062929,FORWARD_CURVE_R,2.77,2.15
2174,139.136,kalman,61.7,65.99,225.31,71.49,67.69,65.4,0.12,0.060245,0.090123,0.071948,0.059934,0.065941,0.03074,0.058311,0.059633,0.060458,243.777,240.524,0.17584,0.13816,0.003218,0.05971,0.061943,0.358258,0.00017913,0.061943,FORWARD_CURVE_R,2.77,2.21
2175,139.2,kalman,65.48,77.71,224.7,63.24,61.83,64.15,0.060431,0.056273,0.058352,0.072058,0.059326,0.065692,0.030798,0.12,0.12,0.12,243.9529,240.6622,0.17584,0.13816,0.003218,0.058724,0.06122,0.358258,0.00017913,0.06122,FORWARD_CURVE_L,4.0,2.22
2176,139.264,kalman,67.09,66.8,223.54,64.61,62.48,65.1,0.059849,0.059954,0.059901,0.072045,0.059373,0.065709,0.030908,0.12,0.12,0.06057,244.2104,240.8066,0.25748,0.14444,0.00412,0.057101,0.060185,0.358258,0.00017913,0.060185,FORWARD_CURVE_L,4.0,2.22
2177,139.328,kalman,65.31,74.63,261.37,64.6,70.2,66.96,0.060492,0.057263,0.058878,0.072168,0.058714,0.065441,0.027673,0.12,0.058754,0.059894,244.4678,240.9448,0.25748,0.13816,0.004055,0.056129,0.059465,0.358258,0.00017913,0.059465,TURN_LEFT,-1.8,1.8
2178,139.392,kalman,68.26,64.06,126.6,67.17,71.42,69.92,0.059434,0.12,0.089717,0.072041,0.070747,0.071394,0.044131,0.059819,0.058337,0.058851,244.3548,241.0641,-0.11304,0.11932,6.4e-05,0.059401,0.063697,0.358258,0.00017913,0.063697,TURN_LEFT,-1.8,1.8
2179,139.456,kalman,57.61,63.1,68.72,68.68,66.87,64.8,0.12,0.12,0.12,0.072041,0.082698,0.077369,0.059271,0.059283,0.059927,0.12,244.2355,241.1771,-0.11932,0.11304,-6.4e-05,0.063762,0.068637,0.358258,0.00017913,0.068637,TURN_LEFT,-1.8,1.8
2180,139.52,kalman,69.89,67.66,70.49,68.25,69.13,66.72,0.058861,0.059646,0.059254,0.071727,0.083373,0.07755,0.058655,0.059435,0.059127,0.059979,244.1224,241.2902,-0.11304,0.11304,0.0,0.068637,0.07183,0.358258,0.00017913,0.07183,TURN_LEFT,-1.8,1.8
2181,139.584,kalman,69.95,67.81,64.44,69.78,63.9,70.13,0.05884,0.059593,0.059216,0.071525,0.0833,0.077413,0.12,0.058899,0.12,0.058779,244.0094,241.4095,-0.11304,0.11932,6.4e-05,0.071766,0.073789,0.358258,0.00017913,0.073789,TURN_LEFT,-1.8,1.8
2182,139.648,kalman,65.33,63.78,67.1,64.42,112.14,61.82,0.060485,0.12,0.090242,0.071524,0.095848,0.083686,0.059845,0.12,0.047138,0.12,243.8901,241.5225,-0.11932,0.11304,-6.4e-05,0.073853,0.077376,0.358258,0.00017913,0.077376,TURN_LEFT,-1.8,1.8
2183,139.712,kalman,64.21,62.04,65.31,74.73,145.74,67.97,0.12,0.12,0.12,0.083637,0.095848,0.089742,0.060494,0.057232,0.040693,0.059535,243.777,241.6356,-0.11304,0.11304,0.0,0.077376,0.081806,0.358258,0.00017913,0.081806,TURN_LEFT,-1.8,1.8
2184,139.776,kalman,66.27,64.82,68.97,67.92,264.55,66.72,0.060142,0.12,0.090071,0.071666,0.095848,0.083757,0.059183,0.059552,0.027431,0.059982,243.664,241.7549,-0.11304,0.11932,6.4e-05,0.081742,0.082464,0.358258,0.00017913,0.082464,TURN_LEFT,-1.8,1.8
2185,139.84,kalman,62.39,66.7,70.63,70.15,343.83,66.86,0.12,0.059987,0.089993,0.083893,0.095916,0.089905,0.058606,0.058773,0.022531,0.059929,243.5447,241.8679,-0.11932,0.11304,-6.4e-05,0.082528,0.085171,0.358258,0.00017913,0.085171,TURN_LEFT,-1.8,1.8
2186,139.904,kalman,69.69,65.41,68.66,62.57,187.72,61.21,0.058931,0.060458,0.059694,0.083912,0.096089,0.09,0.059293,0.12,0.034757,0.12,243.4316,241.981,-0.11304,0.11304,0.0,0.085171,0.086901,0.358258,0.00017913,0.086901,FORWARD_CURVE_L,4.0,2.79
2187,139.968,kalman,63.65,62.07,69.03,69.35,125.58,71.76,0.12,0.12,0.12,0.095815,0.096089,0.095952,0.05916,0.059048,0.04433,0.058221,243.6891,242.1631,0.25748,0.18212,0.004506,0.082395,0.087252,0.358258,0.00017913,0.087252,FORWARD_CURVE_R,2.78,2.78
2188,140.032,kalman,68.64,63.28,71.1,65.74,81.89,59.62,0.059298,0.12,0.089649,0.083674,0.096089,0.089882,0.058445,0.060334,0.054979,0.12,243.865,242.3389,0.17584,0.17584,0.003605,0.083647,0.085881,0.358258,0.00017913,0.085881,FORWARD_CURVE_R,2.81,2.77
2189,140.096,kalman,66.92,74.67,65.47,61.28,63.07,68.0,0.059909,0.05725,0.05858,0.083628,0.083539,0.083583,0.060433,0.12,0.12,0.059524,244.0408,242.5148,0.17584,0.17584,0.003605,0.082276,0.082744,0.358258,0.00017913,0.082744,FORWARD_CURVE_L,4.0,2.81
2190,140.16,kalman,60.97,66.49,67.65,66.14,64.23,65.66,0.12,0.060065,0.090032,0.083628,0.083554,0.083591,0.059649,0.060192,0.12,0.060363,244.2983,242.6969,0.25748,0.18212,0.004506,0.078238,0.080156,0.358258,0.00017913,0.080156,FORWARD_CURVE_R,2.8,2.79
2191,140.224,kalman,65.95,66.79,69.85,63.13,67.46,67.74,0.060259,0.059956,0.060107,0.083893,0.083454,0.083674,0.058876,0.12,0.059717,0.059616,244.4804,242.8727,0.18212,0.17584,0.003669,0.076487,0.079062,0.358258,0.00017913,0.079062,FORWARD_CURVE_L,4.0,2.78
2192,140.288,kalman,64.65,63.4,71.4,65.8,63.99,64.12,0.12,0.12,0.12,0.083893,0.083454,0.083674,0.058343,0.060315,0.12,0.12,244.7316,243.0548,0.2512,0.18212,0.004442,0.07462,0.077864,0.358258,0.00017913,0.077864,FORWARD_CURVE_R,2.81,2.77
2193,140.352,kalman,70.55,66.51,68.51,67.38,61.66,69.58,0.058635,0.060057,0.059346,0.083761,0.071466,0.077613,0.059344,0.059746,0.12,0.058968,244.9137,243.2307,0.18212,0.17584,0.003669,0.074195,0.075419,0.358258,0.00017913,0.075419,FORWARD_CURVE_R,2.79,2.79
2194,140.416,kalman,69.88,69.56,65.47,68.07,66.0,69.5,0.058865,0.058977,0.058921,0.083552,0.071811,0.077681,0.060433,0.059498,0.06024,0.058999,245.0896,243.4065,0.17584,0.17584,0.003605,0.071815,0.073916,0.358258,0.00017913,0.073916,FORWARD_CURVE_R,2.79,2.81
2195,140.48,kalman,69.13,67.33,65.82,67.18,70.79,69.12,0.059124,0.059764,0.059444,0.071377,0.071751,0.071564,0.060306,0.059815,0.058552,0.059131,245.2717,243.5886,0.18212,0.18212,0.003733,0.070183,0.070678,0.358258,0.00017913,0.070678,FORWARD_CURVE_R,2.8,2.81
2196,140.544,kalman,67.8,70.9,69.04,66.42,73.14,69.62,0.059594,0.058513,0.059053,0.071244,0.071462,0.071353,0.059158,0.060089,0.057755,0.058957,245.4475,243.7645,0.17584,0.17584,0.003605,0.067073,0.068606,0.358258,0.00017913,0.068606,FORWARD_CURVE_R,2.8,2.78
2197,140.608,kalman,68.57,63.66,65.49,70.42,67.76,65.53,0.059322,0.12,0.089661,0.059108,0.071462,0.065285,0.060426,0.058679,0.05961,0.060412,245.6296,243.9466,0.18212,0.18212,0.003733,0.064873,0.065021,0.358258,0.00017913,0.065021,FORWARD_CURVE_R,2.77,2.81
2198,140.672,kalman,66.19,66.41,66.34,67.96,67.47,70.12,0.060171,0.060093,0.060132,0.059415,0.071469,0.065442,0.060118,0.059536,0.059711,0.058781,245.8055,244.1224,0.17584,0.17584,0.003605,0.061416,0.062858,0.358258,0.00017913,0.062858,FORWARD_CURVE_R,2.79,2.8
2199,140.736,kalman,62.87,68.09,70.5,71.56,60.28,73.9,0.12,0.059493,0.089747,0.071642,0.071572,0.071607,0.058651,0.058287,0.12,0.057506,245.9876,244.3046,0.18212,0.18212,0.003733,0.059125,0.063597,0.358258,0.00017913,0.063597,FORWARD_CURVE_R,2.77,2.77
2200,140.8,kalman,69.15,70.73,61.99,65.18,69.44,65.15,0.05912,0.058572,0.058846,0.071641,0.071334,0.071488,0.12,0.06054,0.059017,0.060551,246.1634,244.4804,0.17584,0.17584,0.003605,0.059992,0.064111,0.358258,0.00017913,0.064111,FORWARD_CURVE_R,2.81,4.0
2201,140.864,kalman,71.47,70.0,64.27,65.86,64.81,67.12,0.058319,0.058824,0.058572,0.071386,0.071396,0.071391,0.12,0.060291,0.12,0.059838,246.3393,244.7379,0.17584,0.25748,0.004442,0.059669,0.063869,0.358258,0.00017913,0.063869,FORWARD_CURVE_R,2.81,4.0
2202,140.928,kalman,67.95,69.58,70.05,69.31,66.29,72.38,0.059541,0.058968,0.059254,0.07143,0.05919,0.06531,0.058807,0.059065,0.060137,0.058013,246.5214,244.9954,0.18212,0.25748,0.004506,0.059363,0.061493,0.358258,0.00017913,0.061493,FORWARD_CURVE_R,2.78,2.78
2203,140.992,kalman,66.56,60.86,56.92,112.19,69.38,70.24,0.060038,0.12,0.090019,0.071403,0.071172,0.071287,0.12,0.047128,0.059039,0.05874,246.6972,245.1712,0.17584,0.17584,0.003605,0.057889,0.062689,0.358258,0.00017913,0.062689,FORWARD_CURVE_R,2.54,4.0
2204,141.056,kalman,67.69,119.2,66.89,127.7,68.48,66.96,0.059634,0.045621,0.052627,0.05933,0.068397,0.063864,0.05992,0.043917,0.059353,0.059894,246.8605,245.4287,0.16328,0.25748,0.004313,0.058376,0.060342,0.358258,0.00017913,0.060342,FORWARD_CURVE_R,2.48,2.8
2205,141.12,kalman,59.7,147.51,64.66,197.57,62.99,65.12,0.12,0.040403,0.080202,0.071506,0.064763,0.068135,0.12,0.033605,0.12,0.060561,247.0175,245.6045,0.157,0.17584,0.003412,0.05693,0.060945,0.358258,0.00017913,0.060945,FORWARD_CURVE_R,2.27,4.0
2206,141.184,kalman,65.03,227.14,67.97,283.6,68.27,67.42,0.060595,0.030568,0.045581,0.071961,0.059112,0.065537,0.059536,0.026069,0.059429,0.059731,247.1682,245.862,0.15072,0.25748,0.004184,0.05676,0.059905,0.358258,0.00017913,0.059905,TURN_RIGHT,1.8,-1.8
2207,141.248,kalman,69.35,194.04,69.43,345.72,66.73,61.73,0.059048,0.034009,0.046529,0.071863,0.05412,0.062992,0.059023,0.022435,0.059977,0.12,247.2813,245.7427,0.11304,-0.11932,-6.4e-05,0.059969,0.061052,0.358258,0.00017913,0.061052,TURN_RIGHT,1.8,-1.8
2208,141.312,kalman,67.98,171.2,64.11,359.06,66.71,72.25,0.059529,0.036873,0.048201,0.071761,0.037495,0.054628,0.12,0.021784,0.059985,0.058054,247.3943,245.6296,0.11304,-0.11304,-0.0,0.061052,0.05875,0.358258,0.00017913,0.05875,TURN_RIGHT,1.8,-1.8
2209,141.376,kalman,71.19,143.32,69.78,365.86,65.75,63.1,0.058415,0.041099,0.049757,0.071517,0.03659,0.054054,0.058898,0.021466,0.060333,0.12,247.5136,245.5166,0.11932,-0.11304,6.4e-05,0.058686,0.057027,0.358258,0.00017913,0.057027,TURN_RIGHT,1.8,-1.8
2210,141.44,kalman,64.49,111.15,67.67,408.68,65.5,73.26,0.12,0.047361,0.08368,0.071517,0.037982,0.05475,0.059642,0.019659,0.060424,0.057717,247.6267,245.3973,0.11304,-0.11932,-6.4e-05,0.057091,0.056252,0.358258,0.00017913,0.056252,TURN_RIGHT,1.8,-1.8
2211,141.504,kalman,72.18,69.04,64.31,335.47,69.59,64.98,0.058079,0.059157,0.058618,0.071014,0.0437,0.057357,0.12,0.022964,0.058966,0.12,247.7397,245.2842,0.11304,-0.11304,0.0,0.056252,0.056648,0.358258,0.00017913,0.056648,TURN_RIGHT,1.8,-1.8
2212,141.568,kalman,63.98,67.85,66.75,295.83,73.94,61.65,0.12,0.059578,0.089789,0.083205,0.048814,0.066009,0.059971,0.025263,0.05749,0.12,247.859,245.1712,0.11932,-0.11304,6.4e-05,0.056584,0.05996,0.358258,0.00017913,0.05996,TURN_RIGHT,1.8,-1.8
2213,141.632,kalman,69.32,73.02,73.0,254.33,67.05,142.01,0.059061,0.057797,0.058429,0.083111,0.052998,0.068055,0.057805,0.028222,0.059862,0.041321,247.9721,245.0582,0.11304,-0.11304,0.0,0.05996,0.06286,0.358258,0.00017913,0.06286,TURN_RIGHT,1.8,-1.8
2214,141.696,kalman,69.8,60.64,67.21,213.62,69.52,171.59,0.058894,0.12,0.089447,0.083207,0.068779,0.075993,0.059804,0.031886,0.058992,0.03682,248.0851,244.9388,0.11304,-0.11932,-6.4e-05,0.062925,0.067606,0.358258,0.00017913,0.067606,TURN_RIGHT,1.8,-1.8
2215,141.76,kalman,68.42,70.01,70.1,173.16,67.79,194.74,0.059375,0.058819,0.059097,0.071082,0.07107,0.071076,0.058789,0.036609,0.059598,0.033928,248.2044,244.8258,0.11932,-0.11304,6.4e-05,0.067542,0.068808,0.358258,0.00017913,0.068808,FORWARD_CURVE_R,2.33,2.78
2216,141.824,kalman,68.29,63.46,63.63,207.24,64.23,213.61,0.059421,0.12,0.08971,0.07135,0.083239,0.077295,0.12,0.032547,0.12,0.031887,248.3489,245.0016,0.14444,0.17584,0.003283,0.065525,0.069742,0.358258,0.00017913,0.069742,FORWARD_CURVE_R,2.25,4.0
2217,141.888,kalman,62.88,69.81,68.28,297.7,69.91,259.66,0.12,0.058889,0.089445,0.07135,0.083101,0.077226,0.059424,0.025145,0.058853,0.027804,248.4933,245.2591,0.14444,0.25748,0.00412,0.065622,0.069779,0.358258,0.00017913,0.069779,FORWARD_CURVE_R,2.1,2.79
2218,141.952,kalman,67.05,64.53,66.42,349.42,70.69,293.45,0.059862,0.12,0.089931,0.071511,0.095542,0.083526,0.060088,0.022251,0.058585,0.025416,248.6315,245.435,0.13816,0.17584,0.003218,0.066561,0.072639,0.358258,0.00017913,0.072639,FORWARD_CURVE_R,2.05,2.8
2219,142.016,kalman,65.96,64.92,71.82,352.73,65.25,246.16,0.060254,0.12,0.090127,0.071782,0.095542,0.083662,0.058199,0.022088,0.060515,0.028888,248.7571,245.6171,0.1256,0.18212,0.003154,0.069485,0.074564,0.358258,0.00017913,0.074564,FORWARD_CURVE_R,2.04,2.76
2220,142.08,kalman,63.48,71.32,66.96,376.88,67.84,234.37,0.12,0.05837,0.089185,0.083907,0.095452,0.08968,0.059894,0.02097,0.059579,0.029907,248.889,245.7929,0.13188,0.17584,0.003154,0.07141,0.077955,0.358258,0.00017913,0.077955,FORWARD_CURVE_R,2.02,2.8
2221,142.144,kalman,70.39,66.38,64.21,370.62,71.99,237.77,0.058687,0.060102,0.059395,0.083761,0.083472,0.083616,0.12,0.021249,0.058144,0.029606,249.0208,245.9688,0.13188,0.17584,0.003154,0.074801,0.077959,0.358258,0.00017913,0.077959,FORWARD_CURVE_R,2.02,4.0
2222,142.208,kalman,62.56,68.25,61.92,418.79,67.5,205.56,0.12,0.059437,0.089718,0.083761,0.083582,0.083671,0.12,0.019276,0.059703,0.032727,249.1464,246.2262,0.1256,0.25748,0.003927,0.074033,0.077486,0.358258,0.00017913,0.077486,FORWARD_CURVE_R,1.99,4.0
2223,142.272,kalman,67.13,68.13,70.38,652.65,66.47,176.85,0.059832,0.059479,0.059655,0.083755,0.071478,0.077616,0.058691,0.013286,0.06007,0.036121,249.2783,246.4837,0.13188,0.25748,0.003991,0.073495,0.074971,0.358258,0.00017913,0.074971,FORWARD_CURVE_R,1.87,2.77
2224,142.336,kalman,67.19,67.61,68.74,553.76,66.47,168.21,0.059813,0.059663,0.059738,0.083667,0.05941,0.071538,0.059264,0.015296,0.06007,0.037284,249.3976,246.6596,0.11932,0.17584,0.003025,0.071946,0.0718,0.358258,0.00017913,0.0718,FORWARD_CURVE_R,1.91,2.79
2225,142.4,kalman,66.01,68.43,57.57,616.32,63.95,155.23,0.060238,0.059373,0.059806,0.071714,0.059611,0.065662,0.12,0.01396,0.12,0.039181,249.517,246.8354,0.11932,0.17584,0.003025,0.068774,0.06766,0.358258,0.00017913,0.06766,FORWARD_CURVE_R,1.88,4.0
2226,142.464,kalman,65.12,67.03,62.85,761.04,63.42,135.43,0.060563,0.059869,0.060216,0.072089,0.059564,0.065827,0.12,0.011614,0.12,0.042476,249.6363,247.0929,0.11932,0.25748,0.003862,0.063797,0.064524,0.358258,0.00017913,0.064524,FORWARD_CURVE_R,1.83,4.0
2227,142.528,kalman,70.03,72.67,73.09,842.34,67.77,114.17,0.058812,0.057915,0.058364,0.059852,0.05926,0.059556,0.057773,0.010612,0.059607,0.046692,249.7556,247.3504,0.11932,0.25748,0.003862,0.060662,0.060266,0.358258,0.00017913,0.060266,FORWARD_CURVE_R,1.81,2.76
2228,142.592,kalman,66.47,68.61,67.62,993.63,72.99,119.55,0.06007,0.05931,0.05969,0.059899,0.059226,0.059563,0.05966,0.009144,0.057805,0.045548,249.8686,247.5262,0.11304,0.17584,0.002961,0.057305,0.058114,0.358258,0.00017913,0.058114,TURN_RIGHT,1.8,-1.8
2229,142.656,kalman,69.75,64.96,71.26,679.74,66.09,134.57,0.058909,0.12,0.089454,0.059719,0.071293,0.065506,0.058389,0.012825,0.060207,0.042631,249.988,247.4069,0.11932,-0.11932,0.0,0.058114,0.060762,0.358258,0.00017913,0.060762,TURN_RIGHT,1.8,-1.8
2230,142.72,kalman,70.36,64.33,71.9,557.76,68.35,167.04,0.0587,0.12,0.08935,0.059411,0.083419,0.071415,0.058174,0.015203,0.059398,0.037448,250.101,247.2938,0.11304,-0.11304,0.0,0.060762,0.064578,0.358258,0.00017913,0.064578,TURN_RIGHT,1.8,-1.8
2231,142.784,kalman,66.4,63.05,67.67,393.57,66.62,221.96,0.060096,0.12,0.090048,0.059318,0.095445,0.077381,0.05964,0.020261,0.060016,0.03106,250.214,247.1808,0.11304,-0.11304,0.0,0.064578,0.069165,0.358258,0.00017913,0.069165,TURN_RIGHT,1.8,-1.8
2232,142.848,kalman,67.95,63.42,64.02,320.06,65.33,267.54,0.05954,0.12,0.08977,0.059463,0.107862,0.083663,0.12,0.023806,0.060487,0.027208,250.3334,247.0615,0.11932,-0.11932,-0.0,0.069165,0.074359,0.358258,0.00017913,0.074359,TURN_RIGHT,1.8,-1.8
2233,142.912,kalman,70.04,66.41,67.2,68.57,66.7,338.1,0.058809,0.060092,0.059451,0.059211,0.108018,0.083615,0.059808,0.059323,0.059988,0.022826,250.4464,246.9484,0.11304,-0.11304,0.0,0.074359,0.077675,0.358258,0.00017913,0.077675,TURN_RIGHT,1.8,-1.8
2234,142.976,kalman,60.33,69.38,69.1,71.3,65.63,337.23,0.12,0.059037,0.089519,0.071429,0.095826,0.083627,0.059138,0.058378,0.060375,0.022871,250.5594,246.8354,0.11304,-0.11304,-0.0,0.077675,0.079807,0.358258,0.00017913,0.079807,TURN_RIGHT,1.8,-1.8
2235,143.04,kalman,68.49,63.95,70.76,63.92,63.05,360.86,0.059351,0.12,0.089676,0.071559,0.095826,0.083693,0.058561,0.12,0.12,0.021699,250.6788,246.7161,0.11932,-0.11932,0.0,0.079807,0.081199,0.358258,0.00017913,0.081199,TURN_RIGHT,1.8,-1.8
2236,143.104,kalman,68.92,69.8,69.09,66.57,73.49,372.41,0.0592,0.058894,0.059047,0.07138,0.083605,0.077492,0.059139,0.060034,0.05764,0.021168,250.7918,246.603,0.11304,-0.11304,-0.0,0.081199,0.079871,0.358258,0.00017913,0.079871,TURN_RIGHT,1.8,-1.8
2237,143.168,kalman,66.03,66.05,70.17,67.66,59.2,360.52,0.060231,0.060224,0.060227,0.071518,0.071649,0.071584,0.058766,0.059644,0.12,0.021715,250.9048,246.49,0.11304,-0.11304,0.0,0.079871,0.076902,0.358258,0.00017913,0.076902,FORWARD_CURVE_R,2.79,2.78
2238,143.232,kalman,71.61,67.03,68.33,64.86,68.2,348.66,0.05827,0.05987,0.05907,0.07141,0.071605,0.071508,0.059408,0.12,0.059452,0.022289,251.087,246.6658,0.18212,0.17584,0.003669,0.073233,0.072615,0.358258,0.00017913,0.072615,FORWARD_CURVE_L,4.0,2.79
