step,time_s,nav_mode,raw_ps0,raw_ps7,raw_ps1,raw_ps6,raw_ps2,raw_ps5,dist_raw_front_R,dist_raw_front_L,dist_raw_front_avg,dist_filtered_front_R,dist_filtered_front_L,dist_filtered_avg,dist_diag_R,dist_diag_L,dist_lat_R,dist_lat_L,encoder_left,encoder_right,delta_left,delta_right,delta_advance,kalman_prediction,kalman_estimate,kalman_gain,kalman_P,decision_distance,action,vel_left,vel_right
597,38.208,kalman,68.17,67.0,65.06,71.44,69.69,69.43,0.059464,0.059879,0.059672,0.107893,0.071722,0.089808,0.060583,0.058331,0.05893,0.059023,69.9843,83.2037,0.17584,0.18212,0.003669,0.076604,0.081334,0.358258,0.00017913,0.081334,FORWARD_CURVE_R,2.77,2.81
598,38.272,kalman,66.96,66.85,74.03,69.17,67.26,67.55,0.059895,0.059935,0.059915,0.095872,0.059709,0.077791,0.057461,0.059113,0.059788,0.059682,70.1664,83.3796,0.18212,0.17584,0.003669,0.077665,0.07771,0.358258,0.00017913,0.07771,FORWARD_CURVE_R,2.78,2.75
599,38.336,kalman,66.33,68.46,68.89,68.95,69.42,70.03,0.06012,0.059361,0.05974,0.083896,0.059508,0.071702,0.059212,0.059189,0.059027,0.058812,70.3423,83.5554,0.17584,0.17584,0.003605,0.074105,0.073244,0.358258,0.00017913,0.073244,FORWARD_CURVE_R,2.78,2.78
600,38.4,kalman,64.25,68.96,70.18,66.7,64.45,64.55,0.12,0.059185,0.089592,0.083896,0.059514,0.071705,0.058762,0.059989,0.12,0.12,70.5181,83.7312,0.17584,0.17584,0.003605,0.06964,0.07038,0.358258,0.00017913,0.07038,FORWARD_CURVE_R,2.8,2.78
601,38.464,kalman,70.97,71.3,68.55,68.47,74.07,64.15,0.05849,0.058377,0.058433,0.071594,0.059347,0.065471,0.059328,0.059358,0.057447,0.12,70.7002,83.9134,0.18212,0.18212,0.003733,0.066646,0.066225,0.358258,0.00017913,0.066225,FORWARD_CURVE_R,2.79,2.79
602,38.528,kalman,65.83,72.18,64.71,68.38,68.88,65.6,0.060302,0.058078,0.05919,0.071761,0.058987,0.065374,0.12,0.05939,0.059214,0.060387,70.8761,84.0892,0.17584,0.17584,0.003605,0.06262,0.063607,0.358258,0.00017913,0.063607,FORWARD_CURVE_R,2.79,4.0
603,38.592,kalman,62.24,62.58,69.91,61.84,66.87,63.42,0.12,0.12,0.12,0.083782,0.071,0.077391,0.058856,0.12,0.059926,0.12,71.0519,84.3404,0.17584,0.2512,0.004377,0.05923,0.065736,0.358258,0.00017913,0.065736,FORWARD_CURVE_L,4.0,2.78
604,38.656,kalman,65.52,71.35,71.6,65.4,60.42,64.85,0.060417,0.058361,0.059389,0.083842,0.0708,0.077321,0.058274,0.060461,0.12,0.12,71.3094,84.5225,0.25748,0.18212,0.004506,0.06123,0.066995,0.358258,0.00017913,0.066995,FORWARD_CURVE_R,2.81,2.77
605,38.72,kalman,68.84,65.23,67.89,65.43,69.87,66.94,0.059228,0.060521,0.059874,0.071687,0.071067,0.071377,0.059564,0.060449,0.058868,0.059901,71.4852,84.6984,0.17584,0.17584,0.003605,0.06339,0.066252,0.358258,0.00017913,0.066252,FORWARD_CURVE_R,2.81,2.79
606,38.784,kalman,62.5,65.55,63.35,67.3,68.61,66.75,0.12,0.060404,0.090202,0.083989,0.071473,0.077731,0.12,0.059773,0.059308,0.059972,71.6674,84.8742,0.18212,0.17584,0.003669,0.062583,0.06801,0.358258,0.00017913,0.06801,FORWARD_CURVE_R,2.8,4.0
607,38.848,kalman,68.22,64.95,71.59,67.05,65.33,67.94,0.059445,0.12,0.089722,0.083818,0.083857,0.083838,0.058279,0.059861,0.060484,0.059547,71.8432,85.1317,0.17584,0.25748,0.004442,0.063568,0.07083,0.358258,0.00017913,0.07083,FORWARD_CURVE_R,2.8,2.77
608,38.912,kalman,63.61,69.55,67.4,63.43,66.96,64.28,0.12,0.05898,0.08949,0.083818,0.071653,0.077736,0.059736,0.12,0.059896,0.12,72.0253,85.3075,0.18212,0.17584,0.003669,0.067161,0.070949,0.358258,0.00017913,0.070949,FORWARD_CURVE_L,4.0,2.79
609,38.976,kalman,63.54,68.79,69.4,69.7,62.47,65.59,0.12,0.059246,0.089623,0.095735,0.07183,0.083782,0.059031,0.058928,0.12,0.060391,72.2765,85.4834,0.2512,0.17584,0.004377,0.066572,0.072738,0.358258,0.00017913,0.072738,FORWARD_CURVE_R,2.78,2.78
610,39.04,kalman,68.98,73.61,61.37,66.59,68.4,63.06,0.059179,0.0576,0.058389,0.095725,0.071246,0.083485,0.12,0.060026,0.059384,0.12,72.4586,85.6592,0.18212,0.17584,0.003669,0.069069,0.074234,0.358258,0.00017913,0.074234,FORWARD_CURVE_R,2.8,4.0
611,39.104,kalman,67.72,60.23,67.23,66.47,67.33,59.16,0.059623,0.12,0.089811,0.083649,0.083165,0.083407,0.059797,0.06007,0.059762,0.12,72.6345,85.9167,0.17584,0.25748,0.004442,0.069792,0.07467,0.358258,0.00017913,0.07467,FORWARD_CURVE_R,2.8,2.8
612,39.168,kalman,65.58,67.25,63.9,66.46,67.03,71.48,0.060394,0.059789,0.060092,0.083839,0.071123,0.077481,0.12,0.060074,0.059869,0.058317,72.8103,86.0925,0.17584,0.17584,0.003605,0.071065,0.073364,0.358258,0.00017913,0.073364,FORWARD_CURVE_R,2.8,4.0
613,39.232,kalman,68.33,71.63,71.06,66.85,63.38,66.28,0.059406,0.058264,0.058835,0.07172,0.07098,0.07135,0.058458,0.059935,0.12,0.060141,72.9924,86.35,0.18212,0.25748,0.004506,0.068858,0.069751,0.358258,0.00017913,0.069751,FORWARD_CURVE_R,2.8,2.77
614,39.296,kalman,65.93,66.4,69.81,68.95,63.81,65.83,0.060267,0.060095,0.060181,0.059774,0.07115,0.065462,0.058889,0.05919,0.12,0.060302,73.1683,86.5258,0.17584,0.17584,0.003605,0.066146,0.065901,0.358258,0.00017913,0.065901,FORWARD_CURVE_R,2.78,2.78
615,39.36,kalman,64.15,70.02,68.28,61.58,70.74,72.58,0.12,0.058816,0.089408,0.071938,0.071393,0.071665,0.059424,0.12,0.058569,0.057942,73.3504,86.7017,0.18212,0.17584,0.003669,0.062232,0.065611,0.358258,0.00017913,0.065611,FORWARD_CURVE_L,4.0,2.79
616,39.424,kalman,63.91,65.24,68.37,68.79,64.68,64.38,0.12,0.060519,0.090259,0.084013,0.059496,0.071755,0.059393,0.059247,0.12,0.12,73.6016,86.8838,0.2512,0.18212,0.004442,0.06117,0.064962,0.358258,0.00017913,0.064962,FORWARD_CURVE_R,2.78,2.79
617,39.488,kalman,63.67,61.23,62.57,63.76,68.29,66.47,0.12,0.12,0.12,0.095935,0.071539,0.083737,0.12,0.12,0.059421,0.060072,73.7837,87.0596,0.18212,0.17584,0.003669,0.061293,0.069334,0.358258,0.00017913,0.069334,FORWARD,4.0,4.0
618,39.552,kalman,67.49,67.51,66.78,63.01,65.42,57.73,0.059706,0.059698,0.059702,0.095994,0.071825,0.08391,0.059958,0.12,0.060451,0.12,74.0349,87.3171,0.2512,0.25748,0.005214,0.06412,0.07121,0.358258,0.00017913,0.07121,FORWARD_CURVE_L,4.0,2.8
619,39.616,kalman,65.48,71.2,70.37,67.75,71.06,66.61,0.060429,0.058411,0.05942,0.096027,0.071489,0.083758,0.058695,0.059611,0.058459,0.060021,74.2924,87.493,0.25748,0.17584,0.004442,0.066768,0.072855,0.358258,0.00017913,0.072855,FORWARD_CURVE_R,2.79,2.77
620,39.68,kalman,67.09,65.99,68.62,67.04,63.65,61.72,0.059846,0.060244,0.060045,0.083996,0.071774,0.077885,0.059304,0.059866,0.12,0.12,74.4682,87.6688,0.17584,0.17584,0.003605,0.06925,0.072344,0.358258,0.00017913,0.072344,FORWARD_CURVE_R,2.8,2.79
621,39.744,kalman,62.17,71.57,66.2,72.01,66.36,71.92,0.12,0.058286,0.089143,0.083996,0.071328,0.077662,0.060167,0.058135,0.060112,0.058166,74.6441,87.8509,0.17584,0.18212,0.003669,0.068675,0.071894,0.358258,0.00017913,0.071894,FORWARD_CURVE_R,2.76,2.8
622,39.808,kalman,60.49,74.42,73.9,65.28,61.99,71.54,0.12,0.057332,0.088666,0.083996,0.058794,0.071395,0.057505,0.060503,0.12,0.058297,74.8262,88.0268,0.18212,0.17584,0.003669,0.068225,0.069361,0.358258,0.00017913,0.069361,FORWARD_CURVE_R,2.81,2.75
623,39.872,kalman,68.11,72.03,66.36,69.69,98.93,68.15,0.059486,0.05813,0.058808,0.083952,0.058481,0.071216,0.06011,0.05893,0.050269,0.059472,75.002,88.2026,0.17584,0.17584,0.003605,0.065756,0.067712,0.358258,0.00017913,0.067712,FORWARD_CURVE_R,2.78,2.8
624,39.936,kalman,60.18,67.68,68.2,67.15,115.9,70.12,0.12,0.059636,0.089818,0.095866,0.058726,0.077296,0.059452,0.059826,0.046319,0.058783,75.1779,88.3784,0.17584,0.17584,0.003605,0.064108,0.068833,0.358258,0.00017913,0.068833,FORWARD_CURVE_R,2.8,2.79
625,40.0,kalman,67.34,68.31,64.64,69.33,98.68,70.69,0.05976,0.059414,0.059587,0.095849,0.05856,0.077204,0.12,0.059055,0.050333,0.058587,75.36,88.5606,0.18212,0.18212,0.003733,0.065099,0.069436,0.358258,0.00017913,0.069436,FORWARD_CURVE_R,2.78,4.0
626,40.064,kalman,67.96,70.47,73.68,63.39,73.9,67.88,0.059537,0.058661,0.059099,0.083757,0.058635,0.071196,0.057577,0.12,0.057505,0.059565,75.5358,88.8118,0.17584,0.2512,0.004377,0.065059,0.067257,0.358258,0.00017913,0.067257,FORWARD_CURVE_L,4.0,2.75
627,40.128,kalman,68.16,68.37,67.7,65.73,62.76,68.27,0.059469,0.059395,0.059432,0.07165,0.059047,0.065349,0.05963,0.06034,0.12,0.059428,75.7933,88.9876,0.25748,0.17584,0.004442,0.062816,0.063723,0.358258,0.00017913,0.063723,FORWARD_CURVE_R,2.81,2.79
628,40.192,kalman,65.81,59.29,71.87,65.84,64.6,64.48,0.06031,0.12,0.090155,0.071815,0.071421,0.071618,0.058185,0.060298,0.12,0.12,75.9692,89.1697,0.17584,0.18212,0.003669,0.060054,0.064197,0.358258,0.00017913,0.064197,FORWARD_CURVE_R,2.81,2.76
629,40.256,kalman,67.78,71.46,69.24,71.16,71.88,70.62,0.059601,0.058321,0.058961,0.059735,0.071158,0.065447,0.059088,0.058425,0.05818,0.058611,76.1513,89.3456,0.18212,0.17584,0.003669,0.060528,0.06229,0.358258,0.00017913,0.06229,FORWARD_CURVE_R,2.77,2.78
630,40.32,kalman,63.12,73.57,67.35,71.28,64.78,67.13,0.12,0.057612,0.088806,0.071783,0.070798,0.071291,0.059753,0.058383,0.12,0.059832,76.3271,89.5214,0.17584,0.17584,0.003605,0.058685,0.063201,0.358258,0.00017913,0.063201,FORWARD_CURVE_R,2.77,2.8
631,40.384,kalman,68.15,67.26,65.55,65.69,66.87,70.85,0.05947,0.059788,0.059629,0.07177,0.071023,0.071397,0.060406,0.060354,0.059929,0.05853,76.503,89.6972,0.17584,0.17584,0.003605,0.059597,0.063824,0.358258,0.00017913,0.063824,FORWARD_CURVE_R,2.81,2.81
632,40.448,kalman,76.39,62.34,67.97,68.7,69.48,69.63,0.056693,0.12,0.088346,0.071215,0.083144,0.07718,0.059533,0.059277,0.059003,0.058953,76.6788,89.8794,0.17584,0.18212,0.003669,0.060155,0.066254,0.358258,0.00017913,0.066254,FORWARD_CURVE_R,2.79,2.79
633,40.512,kalman,70.54,67.82,69.16,66.48,63.68,64.74,0.058637,0.059589,0.059113,0.07088,0.071062,0.070971,0.059114,0.060066,0.12,0.12,76.8609,90.0552,0.18212,0.17584,0.003669,0.062585,0.065589,0.358258,0.00017913,0.065589,FORWARD_CURVE_R,2.8,2.78
634,40.576,kalman,69.5,69.32,65.06,69.42,64.77,73.77,0.058996,0.05906,0.059028,0.070759,0.07121,0.070985,0.060582,0.059025,0.12,0.057548,77.0368,90.2373,0.17584,0.18212,0.003669,0.06192,0.065168,0.358258,0.00017913,0.065168,FORWARD_CURVE_R,2.78,2.81
635,40.64,kalman,66.32,67.04,69.79,71.25,67.62,68.94,0.060126,0.059868,0.059997,0.058785,0.071661,0.065223,0.058895,0.058392,0.059658,0.059192,77.2126,90.4132,0.17584,0.17584,0.003605,0.061563,0.062874,0.358258,0.00017913,0.062874,FORWARD_CURVE_R,2.77,2.78
636,40.704,kalman,63.55,63.54,71.62,65.2,71.82,67.71,0.12,0.12,0.12,0.070891,0.083703,0.077297,0.058268,0.060532,0.0582,0.059626,77.3947,90.589,0.18212,0.17584,0.003669,0.059205,0.065687,0.358258,0.00017913,0.065687,FORWARD_CURVE_R,2.81,2.77
637,40.768,kalman,70.3,71.05,68.18,63.26,65.75,65.84,0.058719,0.058462,0.058591,0.071296,0.071396,0.071346,0.059459,0.12,0.060331,0.060301,77.5706,90.7711,0.17584,0.18212,0.003669,0.062018,0.065359,0.358258,0.00017913,0.065359,FORWARD_CURVE_L,4.0,2.79
638,40.832,kalman,64.23,69.89,60.76,65.12,66.53,68.06,0.12,0.058861,0.089431,0.083568,0.07125,0.077409,0.12,0.060563,0.060048,0.059503,77.828,90.947,0.25748,0.17584,0.004442,0.060918,0.066826,0.358258,0.00017913,0.066826,FORWARD_CURVE_R,2.81,4.0
639,40.896,kalman,63.27,68.49,65.35,66.18,68.27,63.94,0.12,0.059351,0.089675,0.095769,0.071308,0.083539,0.060477,0.060177,0.059429,0.12,78.0039,91.1982,0.17584,0.2512,0.004377,0.062449,0.070004,0.358258,0.00017913,0.070004,FORWARD_CURVE_R,2.8,2.81
640,40.96,kalman,65.1,73.46,69.15,71.0,67.31,72.9,0.06057,0.057652,0.059111,0.095858,0.070865,0.083362,0.05912,0.058479,0.059771,0.057835,78.186,91.3803,0.18212,0.18212,0.003733,0.066271,0.072394,0.358258,0.00017913,0.072394,FORWARD_CURVE_R,2.77,2.78
641,41.024,kalman,61.23,68.75,68.17,71.35,64.09,69.17,0.12,0.059258,0.089629,0.095858,0.058717,0.077287,0.059463,0.058361,0.12,0.059114,78.3618,91.5561,0.17584,0.17584,0.003605,0.068789,0.071834,0.358258,0.00017913,0.071834,FORWARD_CURVE_R,2.77,2.79
642,41.088,kalman,63.52,69.36,66.46,70.57,69.69,68.51,0.12,0.059044,0.089522,0.108114,0.058833,0.083474,0.060074,0.058626,0.058931,0.059344,78.5377,91.7382,0.17584,0.18212,0.003669,0.068165,0.073649,0.358258,0.00017913,0.073649,FORWARD_CURVE_R,2.77,2.8
643,41.152,kalman,71.66,69.84,71.49,67.29,69.01,59.54,0.058256,0.058879,0.058567,0.095765,0.058837,0.077301,0.058314,0.059778,0.059167,0.12,78.7135,91.9141,0.17584,0.17584,0.003605,0.070044,0.072644,0.358258,0.00017913,0.072644,FORWARD_CURVE_R,2.8,2.77
644,41.216,kalman,69.01,69.32,64.94,59.82,61.52,63.83,0.059168,0.059059,0.059114,0.083599,0.058778,0.071189,0.12,0.12,0.12,0.12,78.8956,92.0899,0.18212,0.17584,0.003669,0.068975,0.069768,0.358258,0.00017913,0.069768,FORWARD,4.0,4.0
645,41.28,kalman,68.74,65.08,71.9,68.62,71.47,69.16,0.059264,0.060576,0.05992,0.083338,0.059363,0.07135,0.058172,0.059304,0.05832,0.059116,79.1468,92.3474,0.2512,0.25748,0.005214,0.064554,0.066989,0.358258,0.00017913,0.066989,FORWARD_CURVE_R,2.79,2.76
646,41.344,kalman,67.04,68.14,66.36,74.0,65.14,64.46,0.059865,0.059473,0.059669,0.07131,0.059406,0.065358,0.060109,0.057472,0.060554,0.12,79.3227,92.5232,0.17584,0.17584,0.003605,0.063384,0.064091,0.358258,0.00017913,0.064091,FORWARD_CURVE_R,2.75,2.8
647,41.408,kalman,69.48,65.37,70.17,67.48,67.83,72.24,0.059005,0.060469,0.059737,0.059112,0.059691,0.059401,0.058763,0.059707,0.059583,0.058059,79.4985,92.6991,0.17584,0.17584,0.003605,0.060487,0.060098,0.358258,0.00017913,0.060098,FORWARD_CURVE_R,2.79,2.78
648,41.472,kalman,61.47,63.15,70.36,63.53,66.68,65.62,0.12,0.12,0.12,0.07146,0.071915,0.071688,0.058699,0.12,0.059996,0.060379,79.6806,92.8812,0.18212,0.18212,0.003733,0.056364,0.061854,0.358258,0.00017913,0.061854,FORWARD_CURVE_L,4.0,2.77
649,41.536,kalman,67.17,69.08,63.73,63.02,69.86,65.09,0.05982,0.059144,0.059482,0.071591,0.071932,0.071762,0.12,0.12,0.058873,0.060572,79.9318,93.057,0.2512,0.17584,0.004377,0.057477,0.062595,0.358258,0.00017913,0.062595,FORWARD,4.0,4.0
650,41.6,kalman,67.84,70.73,71.65,70.44,68.27,59.75,0.059581,0.058574,0.059077,0.071654,0.071532,0.071593,0.058259,0.05867,0.059427,0.12,80.1893,93.3082,0.25748,0.2512,0.005214,0.057381,0.062472,0.358258,0.00017913,0.062472,FORWARD_CURVE_R,2.77,2.77
651,41.664,kalman,71.81,59.61,67.8,63.75,65.5,65.9,0.058205,0.12,0.089103,0.071322,0.083637,0.07748,0.059595,0.12,0.060422,0.060276,80.3652,93.4841,0.17584,0.17584,0.003605,0.058868,0.065536,0.358258,0.00017913,0.065536,FORWARD_CURVE_L,4.0,2.79
652,41.728,kalman,63.59,61.09,67.19,67.45,66.84,63.88,0.12,0.12,0.12,0.083521,0.095544,0.089532,0.059812,0.059719,0.059937,0.12,80.6226,93.6662,0.25748,0.18212,0.004506,0.06103,0.071241,0.358258,0.00017913,0.071241,FORWARD_CURVE_R,2.79,2.8
653,41.792,kalman,65.24,68.94,71.66,68.16,73.58,69.14,0.060518,0.059194,0.059856,0.071625,0.083382,0.077504,0.058254,0.059466,0.05761,0.059122,80.7985,93.842,0.17584,0.17584,0.003605,0.067636,0.071171,0.358258,0.00017913,0.071171,FORWARD_CURVE_R,2.79,2.77
654,41.856,kalman,71.28,62.62,77.72,66.55,65.33,70.66,0.058384,0.12,0.089192,0.071338,0.095553,0.083446,0.056267,0.060042,0.060484,0.058597,80.9743,94.0179,0.17584,0.17584,0.003605,0.067567,0.073255,0.358258,0.00017913,0.073255,FORWARD_CURVE_R,2.8,2.73
655,41.92,kalman,64.02,66.34,69.42,63.88,67.92,70.14,0.12,0.060116,0.090058,0.083421,0.095862,0.089642,0.059026,0.12,0.059551,0.058774,81.1564,94.1937,0.18212,0.17584,0.003669,0.069586,0.076771,0.358258,0.00017913,0.076771,FORWARD_CURVE_L,4.0,2.78
656,41.984,kalman,76.45,67.23,67.17,69.57,68.49,60.39,0.056673,0.059797,0.058235,0.083115,0.083821,0.083468,0.059818,0.058974,0.059351,0.12,81.4076,94.3696,0.2512,0.17584,0.004377,0.072394,0.076361,0.358258,0.00017913,0.076361,FORWARD_CURVE_R,2.78,2.8
657,42.048,kalman,61.4,68.8,67.81,68.82,66.28,63.72,0.12,0.05924,0.08962,0.083115,0.071669,0.077392,0.05959,0.059235,0.060139,0.12,81.5898,94.5517,0.18212,0.18212,0.003733,0.072628,0.074335,0.358258,0.00017913,0.074335,FORWARD_CURVE_R,2.78,2.79
658,42.112,kalman,65.64,61.23,68.79,61.39,64.47,73.36,0.06037,0.12,0.090185,0.083085,0.083831,0.083458,0.059246,0.12,0.12,0.057684,81.7656,94.7275,0.17584,0.17584,0.003605,0.07073,0.07529,0.358258,0.00017913,0.07529,FORWARD_CURVE_L,4.0,2.78
659,42.176,kalman,68.69,69.02,64.74,68.26,65.14,71.56,0.05928,0.059166,0.059223,0.083265,0.071664,0.077464,0.12,0.05943,0.060553,0.058287,82.0168,94.9034,0.2512,0.17584,0.004377,0.070913,0.07326,0.358258,0.00017913,0.07326,FORWARD_CURVE_R,2.79,4.0
660,42.24,kalman,64.15,57.99,65.6,60.35,69.03,68.59,0.12,0.12,0.12,0.083265,0.083641,0.083453,0.060386,0.12,0.05916,0.059317,82.1989,95.1608,0.18212,0.25748,0.004506,0.068754,0.07402,0.358258,0.00017913,0.07402,FORWARD_CURVE_L,4.0,2.81
661,42.304,kalman,71.08,66.39,65.37,62.79,68.64,67.9,0.058454,0.060099,0.059276,0.083621,0.083701,0.083661,0.06047,0.12,0.059298,0.059557,82.4501,95.3367,0.2512,0.17584,0.004377,0.069643,0.074665,0.358258,0.00017913,0.074665,FORWARD_CURVE_L,4.0,2.81
662,42.368,kalman,68.76,71.68,68.21,66.63,62.48,64.26,0.059255,0.058247,0.058751,0.071472,0.083502,0.077487,0.059451,0.060014,0.12,0.12,82.7076,95.5188,0.25748,0.18212,0.004506,0.070159,0.072784,0.358258,0.00017913,0.072784,FORWARD_CURVE_R,2.8,2.79
663,42.432,kalman,64.04,65.19,71.86,66.99,63.34,69.05,0.12,0.060535,0.090267,0.083398,0.071609,0.077504,0.058186,0.059885,0.12,0.059153,82.8834,95.6946,0.17584,0.17584,0.003605,0.06918,0.072162,0.358258,0.00017913,0.072162,FORWARD_CURVE_R,2.8,2.76
664,42.496,kalman,71.38,70.97,61.98,71.76,61.89,65.17,0.058351,0.05849,0.058421,0.083212,0.071474,0.077343,0.12,0.058221,0.12,0.060544,83.0656,95.8705,0.18212,0.17584,0.003669,0.068493,0.071663,0.358258,0.00017913,0.071663,FORWARD_CURVE_R,2.76,4.0
665,42.56,kalman,69.82,67.28,69.32,67.36,61.31,65.97,0.058885,0.059781,0.059333,0.070989,0.05943,0.06521,0.059061,0.059751,0.12,0.060252,83.2414,96.128,0.17584,0.25748,0.004442,0.067222,0.066501,0.358258,0.00017913,0.066501,FORWARD_CURVE_R,2.8,2.78
666,42.624,kalman,70.19,70.29,68.44,69.55,68.07,72.92,0.058759,0.058722,0.058741,0.07105,0.059155,0.065103,0.059368,0.058981,0.0595,0.057831,83.4172,96.3038,0.17584,0.17584,0.003605,0.062896,0.063687,0.358258,0.00017913,0.063687,FORWARD_CURVE_R,2.78,2.79
667,42.688,kalman,67.2,68.54,61.03,62.08,67.87,64.12,0.059809,0.059334,0.059572,0.071161,0.059373,0.065267,0.12,0.12,0.05957,0.12,83.5994,96.4859,0.18212,0.18212,0.003733,0.059953,0.061857,0.358258,0.00017913,0.061857,FORWARD,4.0,4.0
668,42.752,kalman,68.82,65.31,65.78,68.24,60.62,63.23,0.059235,0.060491,0.059863,0.059008,0.059364,0.059186,0.06032,0.059439,0.12,0.12,83.8506,96.7371,0.2512,0.2512,0.00515,0.056707,0.057595,0.358258,0.00017913,0.057595,TURN_RIGHT,1.8,-1.8
669,42.816,kalman,65.67,67.17,72.46,73.33,67.09,69.19,0.060362,0.05982,0.060091,0.05941,0.05963,0.05952,0.057984,0.057693,0.059848,0.059106,83.9636,96.6241,0.11304,-0.11304,0.0,0.057595,0.058285,0.358258,0.00017913,0.058285,TURN_RIGHT,1.8,-1.8
670,42.88,kalman,69.05,61.53,65.76,67.32,74.15,68.47,0.059155,0.12,0.089577,0.059464,0.071673,0.065569,0.060329,0.059766,0.057423,0.059357,84.0829,96.5048,0.11932,-0.11932,0.0,0.058285,0.060894,0.358258,0.00017913,0.060894,TURN_RIGHT,1.8,-1.8
671,42.944,kalman,70.94,72.06,65.81,64.97,64.36,69.33,0.058498,0.058119,0.058309,0.059412,0.071553,0.065482,0.060309,0.12,0.12,0.059056,84.196,96.3917,0.11304,-0.11304,0.0,0.060894,0.062538,0.358258,0.00017913,0.062538,TURN_RIGHT,1.8,-1.8
672,43.008,kalman,70.36,65.45,68.42,69.22,65.0,63.44,0.0587,0.060442,0.059571,0.05919,0.071774,0.065482,0.059376,0.059095,0.060606,0.12,84.309,96.2787,0.11304,-0.11304,-0.0,0.062538,0.063593,0.358258,0.00017913,0.063593,TURN_RIGHT,1.8,-1.8
673,43.072,kalman,69.06,66.09,73.53,76.06,66.76,66.09,0.059152,0.060208,0.05968,0.059173,0.071718,0.065446,0.057628,0.056797,0.059967,0.06021,84.4283,96.1656,0.11932,-0.11304,6.4e-05,0.063528,0.064215,0.358258,0.00017913,0.064215,TURN_RIGHT,1.8,-1.8
674,43.136,kalman,66.42,66.33,65.26,68.61,65.7,68.0,0.060091,0.060121,0.060106,0.059119,0.071778,0.065449,0.060511,0.059309,0.060349,0.059525,84.5414,96.0463,0.11304,-0.11932,-6.4e-05,0.06428,0.064698,0.358258,0.00017913,0.064698,TURN_RIGHT,1.8,-1.8
675,43.2,kalman,64.37,60.07,68.0,62.05,63.68,66.76,0.12,0.12,0.12,0.071288,0.071778,0.071533,0.059523,0.12,0.12,0.059966,84.6544,95.9333,0.11304,-0.11304,0.0,0.064698,0.067147,0.358258,0.00017913,0.067147,TURN_RIGHT,1.8,-1.8
676,43.264,kalman,68.83,66.44,66.89,68.72,66.91,67.85,0.059233,0.060081,0.059657,0.071435,0.072171,0.071803,0.05992,0.059268,0.059912,0.059577,84.7737,95.8202,0.11932,-0.11304,6.4e-05,0.067083,0.068774,0.358258,0.00017913,0.068774,TURN_RIGHT,1.8,-1.8
677,43.328,kalman,64.7,64.56,63.01,67.43,67.39,65.61,0.12,0.12,0.12,0.083695,0.084082,0.083889,0.12,0.059728,0.05974,0.060383,84.8868,95.7009,0.11304,-0.11932,-6.4e-05,0.068838,0.07423,0.358258,0.00017913,0.07423,FORWARD_CURVE_R,2.79,4.0
678,43.392,kalman,64.39,66.79,61.89,68.26,70.77,68.66,0.12,0.059954,0.089977,0.095865,0.084031,0.089948,0.12,0.059431,0.058559,0.059292,85.0626,95.9584,0.17584,0.25748,0.004442,0.069788,0.077011,0.358258,0.00017913,0.077011,FORWARD_CURVE_R,2.79,4.0
679,43.456,kalman,66.57,66.2,65.31,62.17,65.67,71.86,0.060034,0.06017,0.060102,0.095853,0.084041,0.089947,0.060491,0.12,0.060362,0.058188,85.2447,96.2096,0.18212,0.2512,0.004442,0.072569,0.078795,0.358258,0.00017913,0.078795,FORWARD_CURVE_L,4.0,2.81
680,43.52,kalman,73.33,64.88,65.78,62.51,69.6,72.89,0.057693,0.12,0.088847,0.083392,0.084041,0.083717,0.06032,0.12,0.058961,0.05784,85.4959,96.3917,0.2512,0.18212,0.004442,0.074354,0.077708,0.358258,0.00017913,0.077708,FORWARD_CURVE_L,4.0,2.81
681,43.584,kalman,68.79,67.54,62.16,71.09,64.57,62.11,0.059246,0.059689,0.059467,0.083395,0.083963,0.083679,0.12,0.05845,0.12,0.12,85.7534,96.5676,0.25748,0.17584,0.004442,0.073266,0.076997,0.358258,0.00017913,0.076997,FORWARD_CURVE_R,2.77,4.0
682,43.648,kalman,65.22,67.82,65.81,64.21,65.63,71.02,0.060526,0.059588,0.060057,0.0715,0.07188,0.07169,0.06031,0.12,0.060376,0.058472,85.9292,96.825,0.17584,0.25748,0.004442,0.072555,0.072245,0.358258,0.00017913,0.072245,FORWARD_CURVE_L,4.0,2.81
683,43.712,kalman,65.1,65.55,64.04,63.8,62.93,68.31,0.060571,0.060403,0.060487,0.059614,0.07197,0.065792,0.12,0.12,0.12,0.059413,86.1804,97.0009,0.2512,0.17584,0.004377,0.067868,0.067124,0.358258,0.00017913,0.067124,FORWARD,4.0,4.0
684,43.776,kalman,65.08,66.55,69.88,67.66,70.52,70.9,0.060578,0.060043,0.06031,0.059723,0.071945,0.065834,0.058866,0.059646,0.058645,0.058513,86.4379,97.2584,0.25748,0.25748,0.005278,0.061846,0.063275,0.358258,0.00017913,0.063275,FORWARD_CURVE_R,2.79,2.78
685,43.84,kalman,66.29,66.64,65.9,67.24,62.52,67.27,0.060135,0.060008,0.060071,0.060211,0.059946,0.060079,0.060278,0.059793,0.12,0.059783,86.6138,97.4342,0.17584,0.17584,0.003605,0.05967,0.059816,0.358258,0.00017913,0.059816,TURN_RIGHT,1.8,-1.8
