step,time_s,nav_mode,raw_ps0,raw_ps7,raw_ps1,raw_ps6,raw_ps2,raw_ps5,dist_raw_front_R,dist_raw_front_L,dist_raw_front_avg,dist_filtered_front_R,dist_filtered_front_L,dist_filtered_avg,dist_diag_R,dist_diag_L,dist_lat_R,dist_lat_L,encoder_left,encoder_right,delta_left,delta_right,delta_advance,kalman_prediction,kalman_estimate,kalman_gain,kalman_P,decision_distance,action,vel_left,vel_right
2047,131.008,raw,67.42,66.56,55.67,72.88,68.96,65.72,0.059731,0.060038,0.059884,0.059037,0.059486,0.059262,0.12,0.057844,0.059184,0.060343,73.2185,7.8751,-0.11932,0.11932,-0.0,0.066915,0.064173,0.358258,0.00017913,0.059884,TURN_LEFT,-1.8,1.8
2048,131.072,raw,70.93,66.51,65.34,66.03,62.94,69.84,0.058503,0.060055,0.059279,0.059126,0.059795,0.05946,0.06048,0.060228,0.12,0.05888,73.1055,7.9882,-0.11304,0.11304,0.0,0.064173,0.062485,0.358258,0.00017913,0.059279,TURN_LEFT,-1.8,1.8
2049,131.136,raw,65.87,65.04,69.01,67.42,69.93,62.24,0.06029,0.060593,0.060441,0.059313,0.060209,0.059761,0.05917,0.05973,0.058849,0.12,72.9924,8.1012,-0.11304,0.11304,0.0,0.062485,0.061509,0.358258,0.00017913,0.060441,TURN_LEFT,-1.8,1.8
2050,131.2,raw,72.76,63.96,61.78,69.12,66.39,70.26,0.057885,0.12,0.088943,0.05929,0.072242,0.065766,0.12,0.05913,0.060099,0.058735,72.8731,8.2205,-0.11932,0.11932,-0.0,0.061509,0.063034,0.358258,0.00017913,0.088943,TURN_LEFT,-1.8,1.8
2051,131.264,raw,70.53,67.1,75.11,65.93,65.22,70.63,0.05864,0.059845,0.059242,0.05901,0.072106,0.065558,0.057108,0.060268,0.060526,0.058605,72.7601,8.3336,-0.11304,0.11304,0.0,0.063034,0.063938,0.358258,0.00017913,0.059242,TURN_LEFT,-1.8,1.8
2052,131.328,raw,68.4,62.56,65.18,60.32,68.64,68.12,0.059381,0.12,0.089691,0.05894,0.084099,0.071519,0.060539,0.12,0.059297,0.059482,72.647,8.4529,-0.11304,0.11932,6.4e-05,0.063874,0.066613,0.358258,0.00017913,0.089691,TURN_LEFT,-1.8,1.8
2053,131.392,raw,64.18,69.64,66.21,61.16,62.33,66.37,0.12,0.058949,0.089475,0.071239,0.083877,0.077558,0.060164,0.12,0.12,0.060109,72.5277,8.5659,-0.11932,0.11304,-6.4e-05,0.066677,0.070575,0.358258,0.00017913,0.089475,FORWARD_CURVE_L,4.0,2.8
2054,131.456,raw,66.17,60.56,65.32,70.04,66.85,71.93,0.06018,0.12,0.09009,0.071217,0.095759,0.083488,0.060489,0.058811,0.059933,0.058164,72.7852,8.7418,0.25748,0.17584,0.004442,0.066134,0.072351,0.358258,0.00017913,0.09009,FORWARD_CURVE_R,2.78,2.81
2055,131.52,raw,67.49,69.79,58.86,66.7,69.65,62.45,0.059703,0.058896,0.059299,0.071581,0.083538,0.077559,0.12,0.059989,0.058945,0.12,72.961,8.9239,0.17584,0.18212,0.003669,0.068682,0.071862,0.358258,0.00017913,0.059299,TURN_LEFT,-1.8,1.8
2056,131.584,raw,64.72,68.43,64.74,66.95,67.98,67.36,0.12,0.059372,0.089686,0.083853,0.083443,0.083648,0.12,0.059899,0.059532,0.05975,72.848,9.0369,-0.11304,0.11304,0.0,0.071862,0.076085,0.358258,0.00017913,0.089686,TURN_LEFT,-1.8,1.8
2057,131.648,raw,64.63,64.22,69.32,65.8,75.2,68.49,0.12,0.12,0.12,0.095977,0.083443,0.08971,0.05906,0.060313,0.057077,0.05935,72.735,9.1562,-0.11304,0.11932,6.4e-05,0.07602,0.080925,0.358258,0.00017913,0.12,TURN_LEFT,-1.8,1.8
2058,131.712,raw,70.31,64.73,65.87,66.32,67.99,64.08,0.058715,0.12,0.089358,0.08372,0.095653,0.089687,0.060289,0.060127,0.059526,0.12,72.6156,9.2693,-0.11932,0.11304,-6.4e-05,0.080989,0.084105,0.358258,0.00017913,0.089358,TURN_LEFT,-1.8,1.8
2059,131.776,raw,67.83,74.19,63.75,66.77,68.99,71.0,0.059583,0.057409,0.058496,0.0836,0.083135,0.083368,0.12,0.059963,0.059174,0.058478,72.5026,9.3823,-0.11304,0.11304,0.0,0.084105,0.083841,0.358258,0.00017913,0.058496,TURN_LEFT,-1.8,1.8
2060,131.84,raw,62.62,70.42,69.74,66.86,68.1,67.76,0.12,0.058679,0.089339,0.09566,0.083092,0.089376,0.058915,0.059932,0.059488,0.059608,72.3896,9.5016,-0.11304,0.11932,6.4e-05,0.083777,0.085783,0.358258,0.00017913,0.089339,TURN_LEFT,-1.8,1.8
2061,131.904,raw,62.78,63.19,72.32,64.19,66.75,71.81,0.12,0.12,0.12,0.09566,0.095218,0.095439,0.058031,0.12,0.05997,0.058205,72.2702,9.6147,-0.11932,0.11304,-6.4e-05,0.085847,0.089283,0.358258,0.00017913,0.12,TURN_LEFT,-1.8,1.8
2062,131.968,raw,63.95,73.47,66.89,63.37,61.15,70.55,0.12,0.057646,0.088823,0.09566,0.082747,0.089203,0.059918,0.12,0.12,0.058635,72.1572,9.7277,-0.11304,0.11304,0.0,0.089283,0.089255,0.358258,0.00017913,0.088823,TURN_LEFT,-1.8,1.8
2063,132.032,raw,63.19,68.08,72.64,73.09,70.06,63.12,0.12,0.059497,0.089748,0.107917,0.070646,0.089281,0.057925,0.057774,0.058802,0.12,72.0442,9.847,-0.11304,0.11932,6.4e-05,0.08919,0.089223,0.358258,0.00017913,0.089748,TURN_LEFT,-1.8,1.8
2064,132.096,raw,69.18,64.08,69.13,66.03,64.77,57.45,0.05911,0.12,0.089555,0.107822,0.083164,0.095493,0.059126,0.060232,0.12,0.12,71.9248,9.9601,-0.11932,0.11304,-6.4e-05,0.089287,0.09151,0.358258,0.00017913,0.089555,FORWARD_CURVE_R,2.8,2.78
2065,132.16,raw,66.7,70.01,68.53,67.5,67.17,59.62,0.059988,0.058819,0.059404,0.09582,0.083192,0.089506,0.059336,0.059701,0.059821,0.12,72.107,10.1359,0.18212,0.17584,0.003669,0.087841,0.088438,0.358258,0.00017913,0.059404,TURN_LEFT,-1.8,1.8
2066,132.224,raw,64.11,64.73,64.55,67.62,62.5,71.58,0.12,0.12,0.12,0.09582,0.083192,0.089506,0.12,0.05966,0.12,0.058283,71.9939,10.2552,-0.11304,0.11932,6.4e-05,0.088373,0.088779,0.358258,0.00017913,0.12,TURN_LEFT,-1.8,1.8
2067,132.288,raw,67.83,68.55,69.81,67.79,64.81,68.96,0.059586,0.059329,0.059458,0.083737,0.083529,0.083633,0.058889,0.0596,0.12,0.059187,71.8746,10.3683,-0.11932,0.11304,-6.4e-05,0.088843,0.086977,0.358258,0.00017913,0.059458,TURN_LEFT,-1.8,1.8
2068,132.352,raw,68.07,65.54,61.77,69.48,70.73,62.15,0.059497,0.060408,0.059953,0.071636,0.083711,0.077674,0.12,0.059003,0.058571,0.12,71.7616,10.4813,-0.11304,0.11304,0.0,0.086977,0.083644,0.358258,0.00017913,0.059953,TURN_LEFT,-1.8,1.8
2069,132.416,raw,71.1,63.82,68.66,63.37,72.86,64.06,0.058446,0.12,0.089223,0.071503,0.083711,0.077607,0.059292,0.12,0.05785,0.12,71.6485,10.6006,-0.11304,0.11932,6.4e-05,0.083579,0.08144,0.358258,0.00017913,0.089223,TURN_LEFT,-1.8,1.8
2070,132.48,raw,66.7,73.27,71.14,67.6,61.06,73.18,0.059988,0.057712,0.05885,0.071503,0.08349,0.077497,0.058433,0.059665,0.12,0.057743,71.5292,10.7137,-0.11932,0.11304,-6.4e-05,0.081504,0.080069,0.358258,0.00017913,0.05885,TURN_LEFT,-1.8,1.8
2071,132.544,raw,70.68,71.93,63.42,67.46,67.53,72.54,0.05859,0.058162,0.058376,0.059221,0.071122,0.065172,0.12,0.059716,0.059692,0.057957,71.4162,10.8267,-0.11304,0.11304,0.0,0.080069,0.074732,0.358258,0.00017913,0.058376,TURN_LEFT,-1.8,1.8
2072,132.608,raw,66.99,68.97,64.24,68.15,62.73,71.69,0.059884,0.059183,0.059533,0.059281,0.071093,0.065187,0.12,0.05947,0.12,0.058245,71.3031,10.946,-0.11304,0.11932,6.4e-05,0.074667,0.071271,0.358258,0.00017913,0.059533,TURN_LEFT,-1.8,1.8
2073,132.672,raw,69.48,60.2,66.74,63.63,71.71,67.04,0.059005,0.12,0.089502,0.059182,0.083011,0.071097,0.059974,0.12,0.058239,0.059865,71.1838,11.0591,-0.11932,0.11304,-6.4e-05,0.071335,0.07125,0.358258,0.00017913,0.089502,TURN_LEFT,-1.8,1.8
2074,132.736,raw,71.67,69.0,63.04,67.35,65.13,74.79,0.058252,0.059172,0.058712,0.059144,0.070846,0.064995,0.12,0.059757,0.060557,0.05721,71.0708,11.1721,-0.11304,0.11304,-0.0,0.07125,0.069009,0.358258,0.00017913,0.058712,TURN_RIGHT,1.8,-1.8
2075,132.8,raw,64.31,65.7,67.42,70.87,71.31,61.99,0.12,0.060349,0.090174,0.071146,0.071373,0.07126,0.059731,0.058524,0.058374,0.12,71.1838,11.0591,0.11304,-0.11304,0.0,0.069009,0.069815,0.358258,0.00017913,0.090174,TURN_RIGHT,1.8,-1.8
2076,132.864,raw,63.89,63.27,67.86,65.47,68.28,67.38,0.12,0.12,0.12,0.083428,0.083741,0.083584,0.059572,0.060434,0.059424,0.059744,71.3031,10.946,0.11932,-0.11304,6.4e-05,0.069751,0.074707,0.358258,0.00017913,0.12,TURN_RIGHT,1.8,-1.8
2077,132.928,raw,63.63,67.74,65.99,67.15,71.05,66.46,0.12,0.059615,0.089807,0.095451,0.083827,0.089639,0.060243,0.059825,0.058463,0.060073,71.4162,10.8267,0.11304,-0.11932,-6.4e-05,0.074771,0.080098,0.358258,0.00017913,0.089807,TURN_RIGHT,1.8,-1.8
2078,132.992,raw,62.36,69.42,59.88,67.0,67.33,65.51,0.12,0.059025,0.089512,0.10765,0.071632,0.089641,0.12,0.05988,0.059762,0.060421,71.5292,10.7137,0.11304,-0.11304,-0.0,0.080098,0.083517,0.358258,0.00017913,0.089512,TURN_RIGHT,1.8,-1.8
2079,133.056,raw,67.83,69.66,68.58,69.41,66.59,70.01,0.059583,0.058942,0.059262,0.107917,0.071586,0.089751,0.059321,0.05903,0.060026,0.058819,71.6485,10.6006,0.11932,-0.11304,6.4e-05,0.083452,0.085709,0.358258,0.00017913,0.059262,TURN_RIGHT,1.8,-1.8
2080,133.12,raw,70.33,67.7,64.68,68.35,62.17,68.56,0.058709,0.05963,0.059169,0.095658,0.071442,0.08355,0.12,0.059399,0.12,0.059325,71.7616,10.4813,0.11304,-0.11932,-6.4e-05,0.085773,0.084977,0.358258,0.00017913,0.059169,TURN_RIGHT,1.8,-1.8
2081,133.184,raw,68.5,73.1,62.72,70.39,62.43,72.83,0.059347,0.057769,0.058558,0.083528,0.058996,0.071262,0.12,0.05869,0.12,0.057862,71.8746,10.3683,0.11304,-0.11304,-0.0,0.084977,0.080063,0.358258,0.00017913,0.058558,TURN_RIGHT,1.8,-1.8
2082,133.248,raw,68.04,66.74,63.74,71.16,72.07,70.8,0.059508,0.059975,0.059742,0.071429,0.059068,0.065249,0.12,0.058424,0.058114,0.058547,71.9939,10.2552,0.11932,-0.11304,6.4e-05,0.079999,0.074715,0.358258,0.00017913,0.059742,TURN_RIGHT,1.8,-1.8
2083,133.312,raw,63.64,66.24,73.08,61.73,65.09,69.13,0.12,0.060155,0.090077,0.071429,0.059294,0.065362,0.057776,0.12,0.060575,0.059125,72.107,10.1359,0.11304,-0.11932,-6.4e-05,0.074779,0.071405,0.358258,0.00017913,0.090077,FORWARD_CURVE_L,4.0,2.76
2084,133.376,raw,64.74,66.32,69.17,70.54,65.0,63.85,0.12,0.060126,0.090063,0.083513,0.059531,0.071522,0.059114,0.058639,0.12,0.12,72.3644,10.3118,0.25748,0.17584,0.004442,0.066964,0.068597,0.358258,0.00017913,0.090063,FORWARD_CURVE_R,2.77,2.78
2085,133.44,raw,66.79,67.51,70.11,67.62,65.4,67.78,0.059954,0.0597,0.059827,0.083762,0.059545,0.071653,0.058787,0.05966,0.060461,0.059603,72.5403,10.4939,0.17584,0.18212,0.003669,0.064928,0.067337,0.358258,0.00017913,0.059827,TURN_LEFT,-1.8,1.8
2086,133.504,raw,70.4,60.58,75.82,75.62,74.33,64.23,0.058686,0.12,0.089343,0.08363,0.071991,0.07781,0.056877,0.05694,0.057362,0.12,72.4272,10.6069,-0.11304,0.11304,0.0,0.067337,0.071089,0.358258,0.00017913,0.089343,TURN_LEFT,-1.8,1.8
2087,133.568,raw,72.11,74.52,65.27,65.29,62.41,57.73,0.058101,0.0573,0.0577,0.083348,0.071456,0.077402,0.060507,0.0605,0.12,0.12,72.3079,10.72,-0.11932,0.11304,-6.4e-05,0.071154,0.073392,0.358258,0.00017913,0.0577,TURN_LEFT,-1.8,1.8
2088,133.632,raw,64.6,64.66,68.93,65.6,68.25,64.69,0.12,0.12,0.12,0.083348,0.083425,0.083387,0.059195,0.060388,0.059434,0.12,72.1949,10.8393,-0.11304,0.11932,6.4e-05,0.073328,0.076932,0.358258,0.00017913,0.12,TURN_LEFT,-1.8,1.8
2089,133.696,raw,70.06,64.13,71.92,64.62,74.34,64.97,0.058802,0.12,0.089401,0.071109,0.0954,0.083254,0.058167,0.12,0.057359,0.12,72.0818,10.9523,-0.11304,0.11304,0.0,0.076932,0.079197,0.358258,0.00017913,0.089401,TURN_LEFT,-1.8,1.8
2090,133.76,raw,66.62,63.78,65.55,64.89,64.56,64.55,0.060017,0.12,0.090009,0.071121,0.10746,0.089291,0.060405,0.12,0.12,0.12,71.9625,11.0654,-0.11932,0.11304,-6.4e-05,0.079261,0.082854,0.358258,0.00017913,0.090009,TURN_LEFT,-1.8,1.8
2091,133.824,raw,66.72,70.95,71.36,58.55,65.33,67.7,0.059981,0.058497,0.059239,0.07138,0.095159,0.08327,0.058356,0.12,0.060484,0.05963,71.8495,11.1847,-0.11304,0.11932,6.4e-05,0.08279,0.082962,0.358258,0.00017913,0.059239,TURN_LEFT,-1.8,1.8
2092,133.888,raw,64.07,70.53,69.95,64.74,65.33,66.49,0.12,0.05864,0.08932,0.08376,0.095427,0.089594,0.05884,0.12,0.060486,0.060065,71.7364,11.2977,-0.11304,0.11304,0.0,0.082962,0.085338,0.358258,0.00017913,0.08932,TURN_LEFT,-1.8,1.8
2093,133.952,raw,63.96,61.49,65.93,67.17,66.81,61.85,0.12,0.12,0.12,0.08376,0.095427,0.089594,0.060266,0.059818,0.059949,0.12,71.6171,11.4108,-0.11932,0.11304,-6.4e-05,0.085402,0.086904,0.358258,0.00017913,0.12,TURN_LEFT,-1.8,1.8
2094,134.016,raw,61.93,64.07,64.43,63.56,70.64,71.71,0.12,0.12,0.12,0.096,0.095427,0.095714,0.12,0.12,0.058602,0.058237,71.5041,11.5301,-0.11304,0.11932,6.4e-05,0.086839,0.090019,0.358258,0.00017913,0.12,FORWARD,4.0,4.0
2095,134.08,raw,66.95,68.98,61.86,66.58,73.35,64.87,0.059898,0.05918,0.059539,0.095976,0.083263,0.08962,0.12,0.060031,0.057687,0.12,71.7616,11.7813,0.25748,0.2512,0.005214,0.084805,0.08653,0.358258,0.00017913,0.059539,TURN_LEFT,-1.8,1.8
2096,134.144,raw,68.61,66.11,70.29,65.12,65.48,71.08,0.059307,0.060201,0.059754,0.095841,0.083604,0.089723,0.058722,0.060561,0.06043,0.058451,71.6422,11.9006,-0.11932,0.11932,-0.0,0.08653,0.087674,0.358258,0.00017913,0.059754,TURN_LEFT,-1.8,1.8
2097,134.208,raw,61.36,68.49,65.34,66.72,67.83,66.45,0.12,0.059352,0.089676,0.095841,0.083747,0.089794,0.060483,0.059982,0.059585,0.060078,71.5292,12.0136,-0.11304,0.11304,0.0,0.087674,0.088433,0.358258,0.00017913,0.089676,TURN_LEFT,-1.8,1.8
2098,134.272,raw,69.97,63.81,70.23,72.83,67.75,69.6,0.058833,0.12,0.089416,0.083608,0.083747,0.083677,0.058745,0.057859,0.059613,0.058963,71.4162,12.1267,-0.11304,0.11304,0.0,0.088433,0.086729,0.358258,0.00017913,0.089416,TURN_LEFT,-1.8,1.8
2099,134.336,raw,69.46,71.67,71.89,67.62,62.92,65.76,0.059009,0.05825,0.05863,0.07141,0.071397,0.071403,0.058176,0.059658,0.12,0.060327,71.2968,12.246,-0.11932,0.11932,-0.0,0.086729,0.081239,0.358258,0.00017913,0.05863,TURN_LEFT,-1.8,1.8
2100,134.4,raw,71.85,66.04,64.73,66.0,66.9,76.93,0.05819,0.060227,0.059208,0.071068,0.071606,0.071337,0.12,0.060241,0.059917,0.05652,71.1838,12.359,-0.11304,0.11304,0.0,0.081239,0.077691,0.358258,0.00017913,0.059208,TURN_LEFT,-1.8,1.8
2101,134.464,raw,64.2,67.92,70.35,63.58,69.87,71.76,0.12,0.059551,0.089775,0.083206,0.071476,0.077341,0.058702,0.12,0.058867,0.058219,71.0708,12.4721,-0.11304,0.11304,-0.0,0.077691,0.077566,0.358258,0.00017913,0.089775,TURN_LEFT,-1.8,1.8
2102,134.528,raw,67.2,67.23,64.48,67.34,68.13,72.27,0.05981,0.059797,0.059803,0.071168,0.071565,0.071367,0.12,0.059758,0.059476,0.05805,70.9514,12.5914,-0.11932,0.11932,0.0,0.077566,0.075345,0.358258,0.00017913,0.059803,TURN_LEFT,-1.8,1.8
2103,134.592,raw,69.08,64.28,63.61,69.01,66.64,69.62,0.059144,0.12,0.089572,0.071231,0.071565,0.071398,0.12,0.059168,0.06001,0.058954,70.8384,12.7044,-0.11304,0.11304,-0.0,0.075345,0.073931,0.358258,0.00017913,0.089572,TURN_LEFT,-1.8,1.8
2104,134.656,raw,71.67,65.49,72.49,64.32,69.73,71.09,0.058253,0.060428,0.059341,0.071079,0.072001,0.07154,0.057974,0.12,0.058919,0.058448,70.7254,12.8238,-0.11304,0.11932,6.4e-05,0.073866,0.073033,0.358258,0.00017913,0.059341,TURN_LEFT,-1.8,1.8
2105,134.72,raw,67.65,71.68,64.74,66.79,68.24,66.96,0.059648,0.058247,0.058948,0.071371,0.071605,0.071488,0.12,0.059954,0.05944,0.059895,70.606,12.9368,-0.11932,0.11304,-6.4e-05,0.073097,0.072521,0.358258,0.00017913,0.058948,TURN_LEFT,-1.8,1.8
2106,134.784,raw,67.99,64.89,65.02,69.15,65.95,65.33,0.059526,0.12,0.089763,0.059276,0.083695,0.071485,0.0606,0.059121,0.060258,0.060484,70.493,13.0498,-0.11304,0.11304,0.0,0.072521,0.07215,0.358258,0.00017913,0.089763,TURN_LEFT,-1.8,1.8
2107,134.848,raw,66.27,71.06,66.21,67.12,62.97,70.36,0.060145,0.058458,0.059302,0.059343,0.083427,0.071385,0.060166,0.059838,0.12,0.058701,70.38,13.1692,-0.11304,0.11932,6.4e-05,0.072085,0.071835,0.358258,0.00017913,0.059302,TURN_LEFT,-1.8,1.8
2108,134.912,raw,65.68,67.78,65.88,63.4,66.97,64.26,0.060356,0.059602,0.059979,0.059586,0.071347,0.065466,0.060284,0.12,0.059889,0.12,70.2606,13.2822,-0.11932,0.11304,-6.4e-05,0.071899,0.069594,0.358258,0.00017913,0.059979,TURN_LEFT,-1.8,1.8
2109,134.976,raw,61.44,61.7,63.29,68.62,64.12,65.86,0.12,0.12,0.12,0.071935,0.083262,0.077598,0.12,0.059304,0.12,0.060291,70.1476,13.3952,-0.11304,0.11304,0.0,0.069594,0.072462,0.358258,0.00017913,0.12,TURN_LEFT,-1.8,1.8
2110,135.04,raw,66.17,68.11,68.78,68.36,70.88,69.15,0.06018,0.059483,0.059831,0.072041,0.083509,0.077775,0.059249,0.059395,0.05852,0.059119,70.0346,13.5146,-0.11304,0.11932,6.4e-05,0.072398,0.074324,0.358258,0.00017913,0.059831,TURN_LEFT,-1.8,1.8
2111,135.104,raw,68.01,66.16,68.14,68.28,63.04,72.02,0.059522,0.060183,0.059853,0.072041,0.071546,0.071793,0.059474,0.059425,0.12,0.058134,69.9152,13.6276,-0.11932,0.11304,-6.4e-05,0.074388,0.073459,0.358258,0.00017913,0.059853,TURN_LEFT,-1.8,1.8
2112,135.168,raw,69.79,65.57,61.17,64.68,64.16,65.14,0.058895,0.060398,0.059646,0.071791,0.071934,0.071862,0.12,0.12,0.12,0.060555,69.8022,13.7406,-0.11304,0.11304,0.0,0.073459,0.072887,0.358258,0.00017913,0.059646,TURN_LEFT,-1.8,1.8
2113,135.232,raw,65.84,68.82,68.0,62.46,71.26,68.26,0.060298,0.059235,0.059766,0.071779,0.07186,0.071819,0.059523,0.12,0.05839,0.059431,69.6892,13.86,-0.11304,0.11932,6.4e-05,0.072822,0.072463,0.358258,0.00017913,0.059766,TURN_LEFT,-1.8,1.8
2114,135.296,raw,60.53,71.81,68.66,68.87,68.34,66.97,0.12,0.058204,0.089102,0.071779,0.059501,0.06564,0.05929,0.059218,0.059405,0.059891,69.5698,13.973,-0.11932,0.11304,-6.4e-05,0.072527,0.07006,0.358258,0.00017913,0.089102,TURN_LEFT,-1.8,1.8
2115,135.36,raw,69.1,66.2,68.95,69.19,68.71,70.48,0.059137,0.060168,0.059653,0.07157,0.059638,0.065604,0.059188,0.059106,0.059272,0.058659,69.4568,14.086,-0.11304,0.11304,0.0,0.07006,0.068464,0.358258,0.00017913,0.059653,TURN_LEFT,-1.8,1.8
2116,135.424,raw,71.13,68.4,66.95,68.66,73.59,65.06,0.058436,0.059383,0.05891,0.071353,0.059478,0.065415,0.059899,0.059289,0.057606,0.060586,69.3438,14.2054,-0.11304,0.11932,6.4e-05,0.068399,0.06733,0.358258,0.00017913,0.05891,TURN_LEFT,-1.8,1.8
2117,135.488,raw,68.09,65.39,71.12,72.62,70.08,66.59,0.059491,0.060462,0.059976,0.071473,0.05949,0.065481,0.058439,0.057932,0.058797,0.060029,69.2244,14.3184,-0.11932,0.11304,-6.4e-05,0.067395,0.066709,0.358258,0.00017913,0.059976,TURN_LEFT,-1.8,1.8
2118,135.552,raw,72.33,70.5,67.32,76.88,69.58,66.59,0.058029,0.058651,0.05834,0.071019,0.059374,0.065196,0.059765,0.056536,0.058971,0.060028,69.1051,14.4314,-0.11932,0.11304,-6.4e-05,0.066774,0.066208,0.358258,0.00017913,0.05834,TURN_LEFT,-1.8,1.8
2119,135.616,raw,64.7,66.73,66.83,69.38,68.22,63.28,0.12,0.059978,0.089989,0.071019,0.059728,0.065374,0.059941,0.059039,0.059445,0.12,68.9921,14.5508,-0.11304,0.11932,6.4e-05,0.066144,0.065868,0.358258,0.00017913,0.089989,TURN_LEFT,-1.8,1.8
2120,135.68,raw,70.32,66.24,67.23,65.95,68.46,65.16,0.058713,0.060154,0.059434,0.070934,0.059726,0.06533,0.059799,0.06026,0.059362,0.060546,68.879,14.6638,-0.11304,0.11304,0.0,0.065868,0.065675,0.358258,0.00017913,0.059434,TURN_LEFT,-1.8,1.8
2121,135.744,raw,67.93,64.74,70.44,67.42,65.78,70.74,0.059548,0.12,0.089774,0.071156,0.071849,0.071503,0.058671,0.05973,0.06032,0.058569,68.766,14.7768,-0.11304,0.11304,0.0,0.065675,0.067763,0.358258,0.00017913,0.089774,TURN_LEFT,-1.8,1.8
2122,135.808,raw,68.95,66.6,67.08,72.42,66.06,67.5,0.05919,0.060025,0.059607,0.071096,0.071762,0.071429,0.059851,0.057998,0.060218,0.059703,68.6467,14.8962,-0.11932,0.11932,-0.0,0.067763,0.069076,0.358258,0.00017913,0.059607,TURN_RIGHT,1.8,-1.8
2123,135.872,raw,64.57,64.62,63.83,71.57,67.53,67.77,0.12,0.12,0.12,0.08349,0.084031,0.083761,0.12,0.058284,0.059692,0.059607,68.766,14.7768,0.11932,-0.11932,0.0,0.069076,0.074337,0.358258,0.00017913,0.12,TURN_RIGHT,1.8,-1.8
2124,135.936,raw,70.99,61.22,60.3,70.79,64.38,66.01,0.058484,0.12,0.089242,0.071187,0.096036,0.083611,0.12,0.058553,0.12,0.060239,68.879,14.6638,0.11304,-0.11304,-0.0,0.074337,0.07766,0.358258,0.00017913,0.089242,TURN_RIGHT,1.8,-1.8
2125,136.0,raw,65.07,68.45,70.43,65.88,70.24,63.09,0.060582,0.059364,0.059973,0.071561,0.095878,0.083719,0.058675,0.060284,0.058739,0.12,68.9921,14.5508,0.11304,-0.11304,-0.0,0.07766,0.079831,0.358258,0.00017913,0.059973,TURN_RIGHT,1.8,-1.8
2126,136.064,raw,69.33,77.44,67.01,64.57,66.81,64.7,0.059056,0.056358,0.057707,0.071462,0.083149,0.077306,0.059875,0.12,0.059948,0.12,69.1051,14.4314,0.11304,-0.11932,-6.4e-05,0.079895,0.078967,0.358258,0.00017913,0.057707,TURN_RIGHT,1.8,-1.8
2127,136.128,raw,65.05,73.08,67.99,67.14,72.01,69.76,0.060588,0.057777,0.059183,0.071742,0.0827,0.077221,0.059529,0.05983,0.058136,0.058908,69.2244,14.3184,0.11932,-0.11304,6.4e-05,0.078903,0.0783,0.358258,0.00017913,0.059183,TURN_RIGHT,1.8,-1.8
2128,136.192,raw,62.46,72.38,66.19,73.62,65.08,68.04,0.12,0.058013,0.089006,0.071742,0.070302,0.071022,0.060174,0.057599,0.060576,0.059511,69.3438,14.2054,0.11932,-0.11304,6.4e-05,0.078236,0.075652,0.358258,0.00017913,0.089006,TURN_RIGHT,1.8,-1.8
2129,136.256,raw,61.03,70.53,63.93,61.05,69.94,63.81,0.12,0.058641,0.089321,0.084045,0.05803,0.071038,0.12,0.12,0.058844,0.12,69.4568,14.086,0.11304,-0.11932,-6.4e-05,0.075716,0.07404,0.358258,0.00017913,0.089321,TURN_RIGHT,1.8,-1.8
2130,136.32,raw,67.42,68.69,70.56,62.99,72.14,67.49,0.059729,0.059281,0.059505,0.083875,0.058014,0.070944,0.058631,0.12,0.058092,0.059705,69.5698,13.973,0.11304,-0.11304,-0.0,0.07404,0.072931,0.358258,0.00017913,0.059505,TURN_RIGHT,1.8,-1.8
2131,136.384,raw,65.99,66.47,73.67,65.14,67.53,67.05,0.060246,0.060071,0.060158,0.084113,0.058757,0.071435,0.05758,0.060555,0.059692,0.059861,69.6892,13.86,0.11932,-0.11304,6.4e-05,0.072867,0.072354,0.358258,0.00017913,0.060158,FORWARD_CURVE_R,2.81,2.75
2132,136.448,raw,70.73,67.96,63.25,67.53,66.63,73.77,0.05857,0.059539,0.059055,0.083709,0.059109,0.071409,0.12,0.05969,0.060014,0.057547,69.865,14.0358,0.17584,0.17584,0.003605,0.068749,0.069702,0.358258,0.00017913,0.059055,TURN_RIGHT,1.8,-1.8
2133,136.512,raw,68.86,68.03,68.06,64.94,65.07,66.56,0.059221,0.059515,0.059368,0.071553,0.059409,0.065481,0.059503,0.12,0.060579,0.060039,69.978,13.9165,0.11304,-0.11932,-6.4e-05,0.069766,0.068231,0.358258,0.00017913,0.059368,TURN_RIGHT,1.8,-1.8
2134,136.576,raw,70.38,66.72,66.33,73.54,62.95,68.21,0.058691,0.059981,0.059336,0.059292,0.059677,0.059485,0.060123,0.057623,0.12,0.05945,70.0974,13.8034,0.11932,-0.11304,6.4e-05,0.068167,0.065056,0.358258,0.00017913,0.059336,TURN_RIGHT,1.8,-1.8
2135,136.64,raw,62.38,67.75,68.02,60.85,66.16,63.24,0.12,0.059613,0.089806,0.071346,0.059744,0.065545,0.059518,0.12,0.060182,0.12,70.2104,13.6904,0.11304,-0.11304,-0.0,0.065056,0.065231,0.358258,0.00017913,0.089806,TURN_RIGHT,1.8,-1.8
