step,time_s,nav_mode,raw_ps0,raw_ps7,raw_ps1,raw_ps6,raw_ps2,raw_ps5,dist_raw_front_R,dist_raw_front_L,dist_raw_front_avg,dist_filtered_front_R,dist_filtered_front_L,dist_filtered_avg,dist_diag_R,dist_diag_L,dist_lat_R,dist_lat_L,encoder_left,encoder_right,delta_left,delta_right,delta_advance,kalman_prediction,kalman_estimate,kalman_gain,kalman_P,decision_distance,action,vel_left,vel_right
2502,160.128,filtered,68.34,72.95,63.66,66.59,71.67,67.16,0.059403,0.057822,0.058612,0.071482,0.083026,0.077254,0.12,0.060029,0.058251,0.059824,341.2489,375.0542,0.17584,0.18212,0.003669,0.066779,0.070531,0.358258,0.00017913,0.077254,FORWARD_CURVE_R,2.8,4.0
2503,160.192,filtered,68.22,64.3,72.65,64.08,67.77,66.34,0.059445,0.12,0.089722,0.071331,0.083026,0.077178,0.057921,0.12,0.059604,0.060117,341.431,375.3054,0.18212,0.2512,0.004442,0.06609,0.070062,0.358258,0.00017913,0.077178,FORWARD_CURVE_L,4.0,2.76
2504,160.256,filtered,67.94,67.61,68.0,66.16,69.04,64.59,0.059544,0.059664,0.059604,0.071369,0.083158,0.077264,0.059524,0.060182,0.059157,0.12,341.6822,375.4812,0.2512,0.17584,0.004377,0.065685,0.069833,0.358258,0.00017913,0.077264,FORWARD_CURVE_R,2.8,2.79
2505,160.32,filtered,70.84,65.57,69.33,64.19,64.81,69.28,0.058534,0.060397,0.059465,0.059076,0.083576,0.071326,0.059055,0.12,0.12,0.059073,341.8644,375.657,0.18212,0.17584,0.003669,0.066164,0.068014,0.358258,0.00017913,0.071326,FORWARD_CURVE_L,4.0,2.78
2506,160.384,filtered,67.08,63.57,68.91,66.72,64.6,67.97,0.05985,0.12,0.089925,0.059355,0.083576,0.071466,0.059203,0.05998,0.12,0.059534,342.1156,375.8392,0.2512,0.18212,0.004442,0.063572,0.0664,0.358258,0.00017913,0.071466,FORWARD_CURVE_R,2.8,2.78
2507,160.448,filtered,65.69,63.37,63.81,66.56,68.93,67.66,0.060355,0.12,0.090178,0.059546,0.096012,0.077779,0.12,0.06004,0.059198,0.059643,342.2977,376.015,0.18212,0.17584,0.003669,0.062731,0.068122,0.358258,0.00017913,0.077779,FORWARD_CURVE_R,2.8,4.0
2508,160.512,filtered,69.41,69.3,70.74,66.19,65.94,73.47,0.059029,0.059066,0.059047,0.059462,0.083825,0.071644,0.058568,0.060174,0.060264,0.057645,342.4735,376.2725,0.17584,0.25748,0.004442,0.06368,0.066533,0.358258,0.00017913,0.071644,FORWARD_CURVE_R,2.8,2.77
2509,160.576,filtered,66.33,64.1,65.7,67.13,65.35,65.28,0.06012,0.12,0.09006,0.059578,0.095893,0.077735,0.060349,0.059835,0.060476,0.060503,342.6556,376.4483,0.18212,0.17584,0.003669,0.062864,0.068192,0.358258,0.00017913,0.077735,FORWARD_CURVE_R,2.8,2.81
2510,160.64,filtered,70.91,70.5,71.9,66.37,67.22,66.25,0.058511,0.058652,0.058582,0.059573,0.095544,0.077558,0.058173,0.060106,0.059803,0.060151,342.8315,376.6242,0.17584,0.17584,0.003605,0.064587,0.069234,0.358258,0.00017913,0.077558,FORWARD_CURVE_R,2.8,2.76
2511,160.704,filtered,68.07,62.68,62.71,66.17,69.12,70.14,0.0595,0.12,0.08975,0.059503,0.095544,0.077523,0.12,0.06018,0.059131,0.058776,343.0073,376.8,0.17584,0.17584,0.003605,0.065629,0.069891,0.358258,0.00017913,0.077523,FORWARD_CURVE_R,2.8,4.0
2512,160.768,filtered,67.5,59.73,70.28,63.45,72.47,65.83,0.059701,0.12,0.089851,0.059372,0.095544,0.077458,0.058725,0.12,0.057981,0.060304,343.1894,377.0575,0.18212,0.25748,0.004506,0.065385,0.06971,0.358258,0.00017913,0.077458,FORWARD_CURVE_L,4.0,2.77
2513,160.832,filtered,70.69,61.64,68.85,58.43,66.8,67.72,0.058587,0.12,0.089294,0.059284,0.10773,0.083507,0.059225,0.12,0.059952,0.059624,343.4406,377.2333,0.2512,0.17584,0.004377,0.065333,0.071844,0.358258,0.00017913,0.083507,FORWARD_CURVE_L,4.0,2.78
2514,160.896,filtered,71.17,69.08,69.52,69.05,73.01,61.75,0.058421,0.059142,0.058781,0.058944,0.095559,0.077251,0.058989,0.059154,0.057801,0.12,343.6981,377.4092,0.25748,0.17584,0.004442,0.067402,0.070931,0.358258,0.00017913,0.077251,FORWARD_CURVE_R,2.78,2.78
2515,160.96,filtered,70.04,68.64,66.14,65.77,65.89,69.61,0.058811,0.059299,0.059055,0.059004,0.095688,0.077346,0.060189,0.060324,0.060279,0.058959,343.874,377.5913,0.17584,0.18212,0.003669,0.067262,0.070875,0.358258,0.00017913,0.077346,FORWARD_CURVE_R,2.81,2.8
2516,161.024,filtered,69.22,64.86,65.06,69.71,67.27,70.78,0.059096,0.12,0.089548,0.058923,0.095688,0.077306,0.060585,0.058924,0.059784,0.058554,344.0561,377.7671,0.18212,0.17584,0.003669,0.067206,0.070824,0.358258,0.00017913,0.077306,FORWARD_CURVE_R,2.78,2.81
2517,161.088,filtered,64.32,68.3,74.14,64.27,66.85,62.22,0.12,0.059417,0.089709,0.070983,0.083572,0.077277,0.057425,0.12,0.059933,0.12,344.2319,377.9492,0.17584,0.18212,0.003669,0.067155,0.070781,0.358258,0.00017913,0.077277,FORWARD_CURVE_L,4.0,2.75
2518,161.152,filtered,65.63,66.54,67.89,70.18,68.93,68.57,0.060376,0.060046,0.060211,0.071341,0.071581,0.071461,0.059562,0.058763,0.059195,0.059321,344.4894,378.1251,0.25748,0.17584,0.004442,0.06634,0.068174,0.358258,0.00017913,0.071461,FORWARD_CURVE_R,2.78,2.79
2519,161.216,filtered,66.4,65.51,68.6,67.13,71.34,67.73,0.060095,0.060421,0.060258,0.071676,0.071837,0.071756,0.059312,0.059835,0.058363,0.059621,344.6652,378.3009,0.17584,0.17584,0.003605,0.06457,0.067144,0.358258,0.00017913,0.071756,FORWARD_CURVE_R,2.8,2.79
2520,161.28,filtered,68.3,69.53,65.57,63.69,65.7,67.77,0.059416,0.058986,0.059201,0.071797,0.071774,0.071785,0.060396,0.12,0.060348,0.059607,344.8411,378.4768,0.17584,0.17584,0.003605,0.06354,0.066494,0.358258,0.00017913,0.071785,FORWARD_CURVE_L,4.0,2.81
2521,161.344,filtered,66.83,66.81,68.11,69.78,59.87,69.51,0.059942,0.059947,0.059944,0.071966,0.059763,0.065865,0.059486,0.0589,0.12,0.058993,345.0986,378.6589,0.25748,0.18212,0.004506,0.061988,0.063377,0.358258,0.00017913,0.065865,FORWARD_CURVE_R,2.78,2.79
2522,161.408,filtered,68.43,64.7,71.33,66.4,68.52,72.4,0.059373,0.12,0.089687,0.05984,0.07188,0.06586,0.058368,0.060096,0.059341,0.058004,345.2744,378.8347,0.17584,0.17584,0.003605,0.059772,0.061953,0.358258,0.00017913,0.06586,FORWARD_CURVE_R,2.8,2.77
2523,161.472,filtered,63.78,64.45,67.08,69.35,67.52,67.17,0.12,0.12,0.12,0.071765,0.083871,0.077818,0.059852,0.059049,0.059695,0.059819,345.4502,379.0106,0.17584,0.17584,0.003605,0.058348,0.065324,0.358258,0.00017913,0.077818,FORWARD_CURVE_R,2.78,2.8
2524,161.536,filtered,65.6,69.88,69.65,62.84,68.64,64.82,0.060387,0.058864,0.059625,0.071824,0.083559,0.077691,0.058945,0.12,0.059297,0.12,345.6324,379.1927,0.18212,0.18212,0.003733,0.06159,0.067358,0.358258,0.00017913,0.077691,FORWARD_CURVE_L,4.0,2.78
2525,161.6,filtered,64.28,66.68,67.13,69.38,69.86,62.98,0.12,0.059995,0.089997,0.08394,0.083761,0.083851,0.059834,0.059038,0.058874,0.12,345.8836,379.3685,0.2512,0.17584,0.004377,0.062981,0.070458,0.358258,0.00017913,0.083851,FORWARD_CURVE_R,2.78,2.8
2526,161.664,filtered,66.36,66.47,71.2,66.05,64.23,72.2,0.060112,0.060069,0.060091,0.083974,0.083786,0.08388,0.05841,0.060222,0.12,0.058071,346.0657,379.5444,0.18212,0.17584,0.003669,0.066789,0.072912,0.358258,0.00017913,0.08388,FORWARD_CURVE_R,2.8,2.77
2527,161.728,filtered,67.03,65.7,62.93,69.03,63.43,67.53,0.059868,0.060349,0.060109,0.084073,0.071855,0.077964,0.12,0.059163,0.12,0.05969,346.2415,379.7265,0.17584,0.18212,0.003669,0.069243,0.072367,0.358258,0.00017913,0.077964,FORWARD_CURVE_R,2.78,4.0
2528,161.792,filtered,60.74,70.86,71.85,63.18,69.46,66.29,0.12,0.058526,0.089263,0.084073,0.059561,0.071817,0.05819,0.12,0.059013,0.060137,346.4174,379.9777,0.17584,0.2512,0.004377,0.06799,0.069361,0.358258,0.00017913,0.071817,FORWARD_CURVE_L,4.0,2.76
2529,161.856,filtered,63.53,63.89,70.53,72.31,66.27,67.16,0.12,0.12,0.12,0.095996,0.071788,0.083892,0.05864,0.058037,0.060141,0.059822,346.6748,380.1535,0.25748,0.17584,0.004442,0.06492,0.071717,0.358258,0.00017913,0.083892,FORWARD_CURVE_R,2.76,2.77
2530,161.92,filtered,68.98,66.39,67.32,63.74,60.97,65.21,0.059179,0.0601,0.059639,0.083832,0.071809,0.07782,0.059764,0.12,0.12,0.060528,346.8507,380.3294,0.17584,0.17584,0.003605,0.068112,0.07159,0.358258,0.00017913,0.07782,FORWARD_CURVE_L,4.0,2.8
2531,161.984,filtered,67.78,65.49,73.02,72.17,73.52,63.93,0.059603,0.060428,0.060015,0.08373,0.071881,0.077805,0.057798,0.058082,0.057631,0.12,347.1019,380.5115,0.2512,0.18212,0.004442,0.067149,0.070966,0.358258,0.00017913,0.077805,FORWARD_CURVE_R,2.76,2.76
2532,162.048,filtered,60.58,71.49,65.71,70.25,64.54,59.67,0.12,0.058313,0.089156,0.095756,0.071473,0.083615,0.060347,0.058736,0.12,0.12,347.284,380.6873,0.18212,0.17584,0.003669,0.067297,0.073143,0.358258,0.00017913,0.083615,FORWARD_CURVE_R,2.77,2.81
2533,162.112,filtered,71.76,68.42,62.71,70.85,63.28,68.69,0.05822,0.059374,0.058797,0.0834,0.071643,0.077522,0.12,0.058531,0.12,0.059282,347.4598,380.8632,0.17584,0.17584,0.003605,0.069538,0.072398,0.358258,0.00017913,0.077522,FORWARD_CURVE_R,2.77,4.0
2534,162.176,filtered,73.19,65.94,67.8,65.06,68.9,62.25,0.05774,0.060264,0.059002,0.070948,0.059696,0.065322,0.059596,0.060584,0.059208,0.12,347.6357,381.1206,0.17584,0.25748,0.004442,0.067957,0.067013,0.358258,0.00017913,0.065322,FORWARD_CURVE_R,2.81,2.79
2535,162.24,filtered,67.5,69.52,65.61,69.73,67.73,67.59,0.059702,0.058991,0.059347,0.071053,0.059474,0.065264,0.060383,0.058918,0.059619,0.05967,347.8115,381.2965,0.17584,0.17584,0.003605,0.063408,0.064073,0.358258,0.00017913,0.065264,FORWARD_CURVE_R,2.78,2.81
2536,162.304,filtered,70.74,61.33,69.58,68.53,63.05,69.58,0.05857,0.12,0.089285,0.070846,0.071389,0.071118,0.058968,0.059337,0.12,0.05897,347.9936,381.4786,0.18212,0.18212,0.003733,0.060339,0.064201,0.358258,0.00017913,0.071118,FORWARD_CURVE_R,2.79,2.78
2537,162.368,filtered,72.18,66.09,68.19,65.7,73.21,59.02,0.058079,0.060207,0.059143,0.058462,0.071767,0.065115,0.059456,0.060348,0.057735,0.12,348.1695,381.6544,0.17584,0.17584,0.003605,0.060596,0.062215,0.358258,0.00017913,0.065115,FORWARD_CURVE_R,2.81,2.79
2538,162.432,filtered,69.1,67.94,71.64,70.82,67.37,67.42,0.059135,0.059545,0.05934,0.058645,0.071801,0.065223,0.058263,0.05854,0.059748,0.059729,348.3516,381.8303,0.18212,0.17584,0.003669,0.058546,0.060938,0.358258,0.00017913,0.065223,FORWARD_CURVE_R,2.77,2.77
2539,162.496,filtered,68.4,70.2,66.19,70.05,66.65,71.1,0.059384,0.058754,0.059069,0.058974,0.071499,0.065237,0.060173,0.058807,0.060005,0.058447,348.5274,382.0124,0.17584,0.18212,0.003669,0.057269,0.060124,0.358258,0.00017913,0.065237,FORWARD_CURVE_R,2.78,2.8
2540,162.56,filtered,70.2,70.09,68.67,63.04,67.02,72.22,0.058754,0.058793,0.058773,0.058784,0.07146,0.065122,0.059286,0.12,0.059873,0.058066,348.7033,382.1882,0.17584,0.17584,0.003605,0.056519,0.059601,0.358258,0.00017913,0.065122,FORWARD_CURVE_L,4.0,2.79
2541,162.624,filtered,71.03,63.94,65.72,69.33,66.7,64.98,0.05847,0.12,0.089235,0.058764,0.07146,0.065112,0.060343,0.059056,0.059989,0.12,348.9545,382.3641,0.2512,0.17584,0.004377,0.055224,0.058766,0.358258,0.00017913,0.065112,FORWARD_CURVE_R,2.78,2.81
2542,162.688,filtered,67.56,71.7,69.74,65.08,64.94,69.06,0.059679,0.058242,0.05896,0.059084,0.071067,0.065075,0.058912,0.060577,0.12,0.059151,349.1366,382.5462,0.18212,0.18212,0.003733,0.055033,0.058631,0.358258,0.00017913,0.065075,FORWARD_CURVE_R,2.81,2.78
2543,162.752,filtered,66.03,67.91,65.02,64.39,72.67,70.95,0.06023,0.059554,0.059892,0.059303,0.071068,0.065186,0.060599,0.12,0.057914,0.058496,349.3124,382.722,0.17584,0.17584,0.003605,0.055026,0.058666,0.358258,0.00017913,0.065186,FORWARD_CURVE_L,4.0,2.81
2544,162.816,filtered,61.25,71.57,73.48,66.49,63.77,64.49,0.12,0.058286,0.089143,0.071426,0.070975,0.071201,0.057645,0.060062,0.12,0.12,349.5699,382.9042,0.25748,0.18212,0.004506,0.05416,0.060265,0.358258,0.00017913,0.071201,FORWARD_CURVE_R,2.8,2.75
2545,162.88,filtered,70.91,63.93,64.51,74.23,69.48,68.86,0.05851,0.12,0.089255,0.071378,0.083216,0.077297,0.12,0.057396,0.059003,0.05922,349.7458,383.08,0.17584,0.17584,0.003605,0.05666,0.064053,0.358258,0.00017913,0.077297,FORWARD_CURVE_R,2.75,4.0
2546,162.944,filtered,66.74,66.73,69.04,71.11,69.11,72.98,0.059973,0.059979,0.059976,0.071678,0.071212,0.071445,0.059159,0.058442,0.059135,0.05781,349.9216,383.3312,0.17584,0.2512,0.004377,0.059676,0.063893,0.358258,0.00017913,0.071445,FORWARD_CURVE_R,2.77,2.78
2547,163.008,filtered,68.54,68.27,59.84,66.83,72.98,69.37,0.059333,0.059429,0.059381,0.071609,0.071449,0.071529,0.12,0.05994,0.057812,0.059041,350.0974,383.507,0.17584,0.17584,0.003605,0.060288,0.064315,0.358258,0.00017913,0.071529,FORWARD_CURVE_R,2.8,4.0
2548,163.072,filtered,67.25,70.85,62.08,64.49,69.43,73.1,0.059789,0.058531,0.05916,0.071521,0.071245,0.071383,0.12,0.12,0.059023,0.05777,350.2796,383.7645,0.18212,0.25748,0.004506,0.059809,0.063956,0.358258,0.00017913,0.071383,FORWARD,4.0,4.0
2549,163.136,filtered,65.49,68.43,66.86,67.05,68.41,59.03,0.060428,0.059372,0.0599,0.059607,0.071462,0.065534,0.05993,0.059863,0.059377,0.12,350.5308,384.022,0.2512,0.25748,0.005214,0.058742,0.061175,0.358258,0.00017913,0.065534,FORWARD_CURVE_R,2.8,2.8
2550,163.2,filtered,74.04,64.64,69.23,70.83,63.65,68.19,0.057459,0.12,0.088729,0.059396,0.071462,0.065429,0.05909,0.058538,0.12,0.059456,350.7129,384.1978,0.18212,0.17584,0.003669,0.057506,0.060345,0.358258,0.00017913,0.065429,FORWARD_CURVE_R,2.77,2.78
2551,163.264,filtered,65.72,67.85,58.57,70.96,63.19,70.62,0.060344,0.059576,0.05996,0.059471,0.071381,0.065426,0.12,0.058494,0.12,0.058611,350.8887,384.3737,0.17584,0.17584,0.003605,0.05674,0.059852,0.358258,0.00017913,0.065426,FORWARD_CURVE_R,2.77,4.0
2552,163.328,filtered,63.97,67.57,69.02,64.82,70.03,65.6,0.12,0.059677,0.089838,0.071604,0.071431,0.071518,0.059166,0.12,0.058813,0.060386,351.0646,384.6312,0.17584,0.25748,0.004442,0.05541,0.061181,0.358258,0.00017913,0.071518,FORWARD_CURVE_L,4.0,2.78
2553,163.392,filtered,68.52,70.72,67.7,63.91,66.0,70.62,0.059338,0.058574,0.058956,0.071514,0.07144,0.071477,0.059632,0.12,0.06024,0.058611,351.322,384.807,0.25748,0.17584,0.004442,0.056739,0.062019,0.358258,0.00017913,0.071477,FORWARD_CURVE_L,4.0,2.79
2554,163.456,filtered,73.17,72.04,61.3,64.05,63.38,70.84,0.057746,0.058125,0.057935,0.070977,0.07119,0.071084,0.12,0.12,0.12,0.058533,351.5732,384.9828,0.2512,0.17584,0.004377,0.057642,0.062458,0.358258,0.00017913,0.071084,FORWARD,4.0,4.0
2555,163.52,filtered,63.16,62.76,61.47,66.92,63.4,68.38,0.12,0.12,0.12,0.083486,0.07119,0.077338,0.12,0.059907,0.12,0.05939,351.8307,385.2403,0.25748,0.25748,0.005278,0.057179,0.064401,0.358258,0.00017913,0.077338,FORWARD_CURVE_R,2.8,4.0
2556,163.584,filtered,74.85,66.04,64.9,74.02,66.05,66.17,0.057191,0.060227,0.058709,0.082855,0.071321,0.077088,0.12,0.057464,0.060223,0.06018,352.0066,385.4978,0.17584,0.25748,0.004442,0.05996,0.066096,0.358258,0.00017913,0.077088,FORWARD_CURVE_R,2.75,4.0
2557,163.648,filtered,65.42,65.42,61.5,65.3,67.74,68.8,0.060453,0.060454,0.060453,0.070946,0.071476,0.071211,0.12,0.060495,0.059617,0.059243,352.1824,385.749,0.17584,0.2512,0.004377,0.061719,0.065119,0.358258,0.00017913,0.071211,FORWARD_CURVE_R,2.81,4.0
2558,163.712,filtered,70.01,69.75,70.76,60.44,65.27,64.77,0.058819,0.058909,0.058864,0.070842,0.071543,0.071192,0.05856,0.12,0.060508,0.12,352.3645,386.0065,0.18212,0.25748,0.004506,0.060614,0.064404,0.358258,0.00017913,0.071192,FORWARD_CURVE_L,4.0,2.77
2559,163.776,filtered,71.09,63.87,64.83,67.92,59.38,64.85,0.05845,0.12,0.089225,0.070983,0.083918,0.07745,0.12,0.059551,0.12,0.12,352.6157,386.1823,0.2512,0.17584,0.004377,0.060026,0.066269,0.358258,0.00017913,0.07745,FORWARD_CURVE_R,2.79,4.0
2560,163.84,filtered,72.81,69.86,152.36,59.33,67.13,70.12,0.057867,0.058873,0.05837,0.058556,0.071692,0.065124,0.039625,0.12,0.059834,0.058783,352.7978,386.4335,0.18212,0.2512,0.004442,0.061827,0.063008,0.358258,0.00017913,0.065124,FORWARD_CURVE_L,4.0,2.39
2561,163.904,filtered,134.99,65.76,614.23,63.15,66.39,68.51,0.042555,0.060329,0.051442,0.055629,0.071713,0.063671,0.014001,0.12,0.060098,0.059342,353.049,386.5905,0.2512,0.157,0.004184,0.058824,0.060561,0.358258,0.00017913,0.063671,FORWARD_CURVE_L,4.0,1.88
2562,163.968,filtered,119.65,62.99,621.53,72.76,66.77,68.93,0.045526,0.12,0.082763,0.052644,0.083622,0.068133,0.013859,0.057884,0.059963,0.059197,353.3065,386.7098,0.25748,0.11932,0.003862,0.056698,0.060795,0.358258,0.00017913,0.068133,FORWARD_CURVE_R,2.76,1.88
2563,164.032,filtered,145.11,66.14,1656.52,64.92,74.18,65.88,0.040798,0.060189,0.050493,0.049039,0.083878,0.066459,0.005693,0.12,0.057411,0.060283,353.4824,386.8292,0.17584,0.11932,0.003025,0.057769,0.060882,0.358258,0.00017913,0.066459,FORWARD_CURVE_L,4.0,1.71
2564,164.096,filtered,149.02,64.33,1260.92,65.69,68.4,64.14,0.040157,0.12,0.080078,0.045381,0.083878,0.064629,0.007348,0.060353,0.059381,0.12,353.7336,386.9359,0.2512,0.10676,0.003669,0.057213,0.05987,0.358258,0.00017913,0.064629,FORWARD_CURVE_R,2.81,1.75
2565,164.16,filtered,167.54,62.62,1329.28,65.04,71.48,63.6,0.037378,0.12,0.078689,0.041283,0.096104,0.068693,0.006997,0.060591,0.058316,0.12,353.9157,387.049,0.18212,0.11304,0.003025,0.056845,0.06109,0.358258,0.00017913,0.068693,FORWARD_CURVE_R,2.81,1.74
2566,164.224,filtered,148.96,66.64,1116.07,69.37,69.67,60.64,0.040167,0.06001,0.050088,0.040805,0.09604,0.068422,0.008223,0.059041,0.058939,0.12,354.0915,387.162,0.17584,0.11304,0.002961,0.058129,0.061816,0.358258,0.00017913,0.068422,FORWARD_CURVE_R,2.78,1.76
2567,164.288,filtered,135.92,71.35,1150.21,69.68,73.01,69.82,0.042388,0.058359,0.050374,0.040177,0.083712,0.061945,0.007999,0.058934,0.057801,0.058886,354.2736,387.275,0.18212,0.11304,0.003025,0.058791,0.059921,0.358258,0.00017913,0.061945,FORWARD_CURVE_R,2.78,1.76
2568,164.352,filtered,142.22,64.9,1191.32,66.53,70.25,64.37,0.041286,0.12,0.080643,0.040275,0.095674,0.067974,0.007744,0.060048,0.058739,0.12,354.4495,387.3881,0.17584,0.11304,0.002961,0.05696,0.060906,0.358258,0.00017913,0.067974,FORWARD_CURVE_R,2.8,1.75
2569,164.416,filtered,144.54,74.59,1025.7,62.34,68.57,67.49,0.040892,0.057278,0.049085,0.040422,0.08313,0.061776,0.008883,0.12,0.059324,0.059705,354.6253,387.5011,0.17584,0.11304,0.002961,0.057945,0.059317,0.358258,0.00017913,0.061776,FORWARD_CURVE_L,4.0,1.78
2570,164.48,filtered,138.69,69.53,1008.03,63.84,61.28,69.61,0.041895,0.058986,0.050441,0.041325,0.070927,0.056126,0.009025,0.12,0.12,0.05896,354.8828,387.6142,0.25748,0.11304,0.003798,0.05552,0.055737,0.358258,0.00017913,0.056126,TURN_LEFT,-1.8,1.8
2571,164.544,filtered,125.1,70.84,1238.77,64.71,69.84,68.6,0.044424,0.058533,0.051479,0.042177,0.070631,0.056404,0.00747,0.12,0.05888,0.059312,354.7635,387.7272,-0.11932,0.11304,-6.4e-05,0.055801,0.056017,0.358258,0.00017913,0.056404,TURN_LEFT,-1.8,1.8
2572,164.608,filtered,96.7,64.92,515.98,60.65,67.45,60.13,0.050839,0.12,0.085419,0.043867,0.08296,0.063413,0.016234,0.12,0.05972,0.12,354.6504,387.8402,-0.11304,0.11304,0.0,0.056017,0.058667,0.358258,0.00017913,0.063413,TURN_LEFT,-1.8,1.8
2573,164.672,filtered,60.54,66.21,424.55,70.07,66.71,61.88,0.12,0.060166,0.090083,0.05961,0.070993,0.065301,0.019064,0.0588,0.059985,0.12,354.5374,387.9596,-0.11304,0.11932,6.4e-05,0.058603,0.061002,0.358258,0.00017913,0.065301,TURN_LEFT,-1.8,1.8
2574,164.736,filtered,63.78,63.81,305.75,65.25,65.23,67.7,0.12,0.12,0.12,0.075431,0.083537,0.079484,0.024646,0.060513,0.06052,0.05963,354.4244,388.0726,-0.11304,0.11304,0.0,0.061002,0.067624,0.358258,0.00017913,0.079484,TURN_LEFT,-1.8,1.8
2575,164.8,filtered,67.96,70.35,223.73,69.51,330.38,67.84,0.059539,0.058703,0.059121,0.07896,0.083481,0.081221,0.03089,0.058993,0.023235,0.059581,354.305,388.1856,-0.11932,0.11304,-6.4e-05,0.067688,0.072536,0.358258,0.00017913,0.081221,TURN_LEFT,-1.8,1.8
2576,164.864,filtered,65.66,74.46,157.36,69.37,353.79,67.76,0.060366,0.05732,0.058843,0.082149,0.083238,0.082693,0.038857,0.059044,0.022036,0.059608,354.192,388.2987,-0.11304,0.11304,0.0,0.072536,0.076175,0.358258,0.00017913,0.082693,TURN_LEFT,-1.8,1.8
2577,164.928,filtered,61.8,65.84,123.46,67.05,386.04,65.79,0.12,0.060299,0.09015,0.095981,0.071298,0.083639,0.044752,0.059862,0.020574,0.060319,354.079,388.418,-0.11304,0.11932,6.4e-05,0.076111,0.078808,0.358258,0.00017913,0.083639,TURN_LEFT,-1.8,1.8
2578,164.992,filtered,66.26,66.34,105.72,68.25,357.39,68.34,0.060145,0.060116,0.060131,0.08401,0.071288,0.077649,0.04861,0.059437,0.021863,0.059402,353.9596,388.531,-0.11932,0.11304,-6.4e-05,0.078872,0.078434,0.358258,0.00017913,0.077649,TURN_LEFT,-1.8,1.8
2579,165.056,filtered,69.0,66.42,104.64,65.11,363.15,69.05,0.059172,0.06009,0.059631,0.071845,0.059306,0.065575,0.048866,0.060566,0.021591,0.059153,353.8466,388.6441,-0.11304,0.11304,0.0,0.078434,0.073827,0.358258,0.00017913,0.065575,FORWARD_CURVE_R,2.81,2.58
2580,165.12,filtered,70.03,66.15,124.68,65.73,376.89,69.57,0.058812,0.060185,0.059499,0.071699,0.059602,0.065651,0.044507,0.06034,0.020969,0.058972,354.0287,388.8136,0.18212,0.16956,0.003605,0.070223,0.068585,0.358258,0.00017913,0.065651,FORWARD_CURVE_R,2.81,2.49
2581,165.184,filtered,71.05,64.83,114.16,66.04,407.28,65.33,0.058462,0.12,0.089231,0.071318,0.072138,0.071728,0.046694,0.060228,0.019713,0.060484,354.2046,388.9706,0.17584,0.157,0.003412,0.065173,0.067522,0.358258,0.00017913,0.071728,FORWARD_CURVE_R,2.8,2.53
2582,165.248,filtered,69.79,71.22,118.84,68.88,384.16,73.47,0.058895,0.058404,0.05865,0.059098,0.071759,0.065428,0.045696,0.059214,0.020654,0.057647,354.3867,389.1339,0.18212,0.16328,0.00354,0.063981,0.0645,0.358258,0.00017913,0.065428,FORWARD_CURVE_R,2.78,2.51
2583,165.312,filtered,67.6,68.97,119.59,71.73,401.66,67.49,0.059665,0.059181,0.059423,0.059001,0.071572,0.065287,0.04554,0.058233,0.019934,0.059706,354.5625,389.2909,0.17584,0.157,0.003412,0.061088,0.062592,0.358258,0.00017913,0.065287,FORWARD_CURVE_R,2.76,2.51
2584,165.376,filtered,65.09,64.14,139.86,65.16,375.11,63.14,0.060575,0.12,0.090287,0.059282,0.083554,0.071418,0.041691,0.060546,0.021048,0.12,354.7384,389.4542,0.17584,0.16328,0.003476,0.059116,0.063524,0.358258,0.00017913,0.071418,FORWARD_CURVE_R,2.81,2.43
2585,165.44,filtered,70.72,63.81,65.77,66.37,381.65,71.67,0.058574,0.12,0.089287,0.059234,0.095517,0.077376,0.060325,0.060108,0.020762,0.058251,354.9205,389.6112,0.18212,0.157,0.003476,0.060048,0.066255,0.358258,0.00017913,0.077376,FORWARD_CURVE_R,2.8,2.81
2586,165.504,filtered,63.53,66.24,68.67,72.29,365.61,66.09,0.12,0.060152,0.090076,0.071542,0.083548,0.077545,0.059288,0.058043,0.021477,0.060208,355.0963,389.787,0.17584,0.17584,0.003605,0.062651,0.067987,0.358258,0.00017913,0.077545,FORWARD_CURVE_R,2.76,2.79
2587,165.568,filtered,63.3,65.81,70.87,72.12,390.86,69.4,0.12,0.06031,0.090155,0.083763,0.083929,0.083846,0.058525,0.058097,0.020373,0.059032,355.2722,389.9629,0.17584,0.17584,0.003605,0.064382,0.071355,0.358258,0.00017913,0.083846,FORWARD_CURVE_R,2.76,2.77
2588,165.632,filtered,66.5,66.11,68.55,63.89,368.33,69.56,0.060059,0.060203,0.060131,0.083842,0.084133,0.083987,0.059329,0.12,0.021352,0.058975,355.448,390.145,0.17584,0.18212,0.003669,0.067686,0.073526,0.358258,0.00017913,0.083987,FORWARD_CURVE_L,4.0,2.79
2589,165.696,filtered,66.25,66.69,65.24,67.67,368.84,67.81,0.06015,0.059993,0.060072,0.083757,0.072132,0.077944,0.060519,0.059642,0.021329,0.05959,355.7055,390.3208,0.25748,0.17584,0.004442,0.069084,0.072259,0.358258,0.00017913,0.077944,FORWARD_CURVE_R,2.79,2.81
